Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,2,Plan a party to celebrate your birthday,Stimuli/2A1t.jpg,Stimuli/2A2t.jpg,Stimuli/2A3t.jpg,Stimuli/2B1t.jpg,Stimuli/2B2t.jpg,Stimuli/2B3t.jpg,Stimuli/2C1t.jpg,Stimuli/2C2t.jpg,Stimuli/2C3t.jpg,0,0,0,0,,,,,19.8739712999959,None,1,[2.757244599997648],[2.7572481999959564],19.8739712999959,None,80.85649089999788,None,81.86465940000198,None,87.86443529999815,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",91.87403519999498,2.0858045999048045,3.969269299901498,3.0366288999066455,"[-0.33055555555555555, -0.3416666666666667, -0.2111111111111111]","[0.0824074074074074, -0.11481481481481481, -0.32592592592592595]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.073812299997371, 3.0241554000022006, 3.9570326000030036]",0.011381099902791902,4.985180599906016,['A3'],['B2'],['C3'],['yellow'],['blue'],['salmon'],97.31393409999873,None,8.0,5.313843199997791,97.31393409999873,None,102.71976590000122,None,9.0,9.781281900002796,114.03047330000118,None,7.0,8.547818499995628,122.34661469999992,None,8.0,4.381590100005269,<function functionImportanceCt at 0x00000202E5EEFD08>,<function functionImportanceBt at 0x00000202E5EEFA60>,<function functionImportanceAt at 0x00000202E5EEFEA0>,150.97939580000093,None,9.0,14.53051730000152,5.0,4.381590100005269,5.0,7.098021999998309,<function functiondiffCt at 0x00000202E5EB0268>,<function functiondiffAt at 0x00000202E5EB0BF8>,<function functiondiffBt at 0x00000202E5EB09D8>,,,,,,,,,,,,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,3,Plan one week of vacation,Stimuli/3A1t.jpg,Stimuli/3A2t.jpg,Stimuli/3A3t.jpg,Stimuli/3B1t.jpg,Stimuli/3B2t.jpg,Stimuli/3B3t.jpg,Stimuli/3C1t.jpg,Stimuli/3C2t.jpg,Stimuli/3C3t.jpg,0,1,1,1,,,,,,,,,,,,157.16266090000136,None,158.1625178999966,None,164.16252659999736,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",170.27917499999603,4.662898799848335,65.51130829984322,1.7500979998440016,"[-0.34444444444444444, -0.3574074074074074, 0.1111111111111111, 0.27314814814814814, 0.08796296296296297, 0.08333333333333333, -0.3148148148148148, 0.04351851851851852, 0.04351851851851852, 0.14351851851851852, 0.26944444444444443, 0.2777777777777778, 0.34074074074074073, 0.34074074074074073, -0.44537037037037036, -0.2712962962962963]","[0.09907407407407408, -0.1935185185185185, -0.3675925925925926, 0.18796296296296297, -0.43333333333333335, -0.40185185185185185, -0.13148148148148148, -0.33240740740740743, -0.33240740740740743, 0.31296296296296294, 0.3, 0.23148148148148148, 0.23333333333333334, 0.23333333333333334, 0.15925925925925927, -0.2861111111111111]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.7336223000020254, 4.649075799999991, 10.048950299998978, 11.598472099998617, 13.917159299999184, 14.382518400001572, 17.915500700000848, 24.448571100001573, 24.715012799999386, 26.765094000002136, 27.21528560000297, 59.03075540000282, 59.86425489999965, 60.064068500003486, 61.41428140000062, 65.49735520000104]",0.013270299845316913,65.51034719984455,['A2'],['B1'],['C2'],['salmon'],['blue'],['yellow'],236.24362100000144,None,6.0,15.413881700005732,236.24362100000144,None,271.1592803999956,None,8.0,6.598027300002286,264.35937009999907,None,9.0,7.031678600003943,253.62668829999893,None,7.0,10.91453249999904,<function functionImportanceAt at 0x00000202D37931E0>,<function functionImportanceBt at 0x00000202DB526E18>,<function functionImportanceCt at 0x00000202E3C0F9D8>,287.92555379999976,None,6.0,3.7477972000051523,4.0,10.91453249999904,2.0,4.881054199999198,<function functiondiffAt at 0x00000202E5EB0C80>,<function functiondiffCt at 0x00000202E5EB06A8>,<function functiondiffBt at 0x00000202E5EB0510>,,,,,,,,,,,,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,31,Plan your order at a restaurant    ,Stimuli/31A1.jpg,Stimuli/31A2.jpg,Stimuli/31A3.jpg,Stimuli/31B1.jpg,Stimuli/31B2.jpg,Stimuli/31B3.jpg,Stimuli/31C1.jpg,Stimuli/31C2.jpg,Stimuli/31C3.jpg,,,,,0,0,0,31,,,,,,,,360.801572999997,None,361.79022569999506,None,367.78999589999876,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,5.465794299947447,10.53131949994713,8.299353999944287,"[0.41944444444444445, 0.11481481481481481, -0.362962962962963]","[-0.01574074074074074, 0.4111111111111111, 0.14537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.458401800002321, 8.291437600004429, 10.523496100002376]",0.006981399950745981,10.530209399948944,['A1'],['B3'],['C1'],['salmon'],['yellow'],['blue'],381.4561523000011,None,9.0,3.7124966999981552,381.4561523000011,None,392.57262539999647,None,10.0,3.0647690999976476,395.63919789999636,None,9.0,6.182601799999247,386.70590110000194,None,9.0,7.2642481999937445,<function functionImportanceA at 0x00000202E5EEFF28>,<function functionImportanceC at 0x0000020281835730>,<function functionImportanceB at 0x00000202E5EB0F28>,,,6.0,7.2642481999937445,9.0,6.698181800005841,8.0,4.8643969999975525,<function functiondiffA at 0x00000202E5EB0598>,<function functiondiffB at 0x00000202E5EB0488>,<function functiondiffC at 0x00000202E5EB0A60>,291.9254957000012,None,291.9254957000012,None,370.45030289999704,402.10583719999704,None,408.4721553999989,None,413.3553408000007,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,25,Plan how you want to read a book in your free time ,Stimuli/25A1.jpg,Stimuli/25A2.jpg,Stimuli/25A3.jpg,Stimuli/25B1.jpg,Stimuli/25B2.jpg,Stimuli/25B3.jpg,Stimuli/25C1.jpg,Stimuli/25C2.jpg,Stimuli/25C3.jpg,,,,,0,1,1,25,,,,,,,,416.7385385999951,None,417.7388262999957,None,423.73857449999923,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,11.221335499991255,19.45469759999105,18.571874899993418,"[-0.3194444444444444, 0.2490740740740741, 0.3296296296296296]","[-0.14629629629629629, 0.21851851851851853, 0.05185185185185185]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.212547500006622, 18.562525800000003, 19.445761900002253]",0.008176199997251388,19.45353279999108,['A3'],['B2'],['C2'],['salmon'],['yellow'],['blue'],445.13791169999604,None,9.0,2.796981200001028,445.13791169999604,None,459.3041895999995,None,8.0,6.931658600005903,455.404266599995,None,10.0,3.5981468000027235,448.0209911999991,None,8.0,7.348058600000513,<function functionImportanceA at 0x00000202E5EB0EA0>,<function functionImportanceB at 0x0000020281835488>,<function functionImportanceC at 0x00000202818356A8>,,,10.0,7.348058600000513,8.0,3.614483299999847,1.0,4.430906199995661,<function functiondiffC at 0x00000202E5EEF9D8>,<function functiondiffA at 0x00000202E5EB0158>,<function functiondiffB at 0x00000202E5EEFE18>,,,,,425.2197575999962,470.30376070000057,None,473.95378789999813,None,465.9873490999962,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,16,Plan a delicious cake for the birthday of a friend,Stimuli/16A1.jpg,Stimuli/16A2.jpg,Stimuli/16A3.jpg,Stimuli/16B1.jpg,Stimuli/16B2.jpg,Stimuli/16B3.jpg,Stimuli/16C1.jpg,Stimuli/16C2.jpg,Stimuli/16C3.jpg,,,,,0,2,2,16,,,,,,,,477.88676549999946,None,478.88681219999853,None,484.8868899000008,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,16.991020599991316,18.07550499998615,22.108740499985288,"[0.07592592592592592, -0.3101851851851852, -0.1638888888888889]","[-0.3990740740740741, -0.16296296296296298, -0.2935185185185185]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.988724800001364, 18.07306129999779, 22.105956300001708]",0.0016987999842967838,22.106802499991318,['A3'],['B1'],['C3'],['blue'],['salmon'],['yellow'],508.90263559999585,None,8.0,2.9293332000015653,508.90263559999585,None,518.0192050999976,None,7.0,5.0817343999951845,523.2356782999996,None,10.0,2.082182099999045,511.8860746999999,None,9.0,6.014649100005045,<function functionImportanceA at 0x0000020281835C80>,<function functionImportanceC at 0x0000020281835950>,<function functionImportanceB at 0x00000202818359D8>,,,2.0,6.014649100005045,10.0,2.5813157000011415,8.0,3.2978565000012168,<function functiondiffC at 0x00000202E5EB01E0>,<function functiondiffB at 0x00000202818357B8>,<function functiondiffA at 0x0000020281835598>,,,,,486.3118570000006,533.5354217999993,None,530.268899499999,None,525.1024265999949,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,5,Plan a birthday party for your younger self when you turn eight,Stimuli/5A1.jpg,Stimuli/5A2.jpg,Stimuli/5A3.jpg,Stimuli/5B1.jpg,Stimuli/5B2.jpg,Stimuli/5B3.jpg,Stimuli/5C1.jpg,Stimuli/5C2.jpg,Stimuli/5C3.jpg,,,,,0,3,3,5,,,,,,,,535.6351838999981,None,536.635186200001,None,542.6353558999981,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,15.164919899856613,19.665250599857245,6.982398099855345,"[-0.1648148148148148, 0.06944444444444445, -0.3416666666666667]","[0.2851851851851852, -0.37407407407407406, -0.13240740740740742]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.965223500003049, 15.148373200005153, 19.648368800000753]",0.016007499856641516,19.664120899855334,['A2'],['B3'],['C3'],['blue'],['yellow'],['salmon'],568.567681200002,None,9.0,2.113826100001461,568.567681200002,None,584.6839831999969,None,10.0,3.614774000001489,579.9508232000007,None,8.0,5.5651446000047144,573.3173836999995,None,9.0,7.664270100001886,<function functionImportanceA at 0x00000202818350D0>,<function functionImportanceB at 0x00000202818351E0>,<function functionImportanceC at 0x0000020281835158>,,,4.0,7.664270100001886,3.0,3.7143635999964317,9.0,3.880948099998932,<function functiondiffB at 0x0000020281835A60>,<function functiondiffC at 0x00000202E5EB0378>,<function functiondiffA at 0x0000020281835EA0>,,,,,548.4562982999996,595.5337253999969,None,588.0006323999987,None,591.6505898999967,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,14,Plan your own Pizza for dinner,Stimuli/14A1.jpg,Stimuli/14A2.jpg,Stimuli/14A3.jpg,Stimuli/14B1.jpg,Stimuli/14B2.jpg,Stimuli/14B3.jpg,Stimuli/14C1.jpg,Stimuli/14C2.jpg,Stimuli/14C3.jpg,,,,,0,4,4,14,,,,,,,,597.9834345999989,None,598.9836801999991,None,604.9834066999974,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,11.444064299990714,12.377964199993585,4.928569799994875,"[0.34444444444444444, 0.3138888888888889, -0.42407407407407405]","[-0.05185185185185185, -0.23981481481481481, 0.12962962962962962]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.923077200000989, 11.439174500002991, 12.372870899998816]",0.004371299990452826,12.377091499991366,['A2'],['B1'],['C3'],['salmon'],['yellow'],['blue'],619.0494619999954,None,10.0,2.230416200000036,619.0494619999954,None,628.8827894999995,None,10.0,2.0483898000020417,626.1162127999996,None,10.0,2.831784499998321,621.4329995000007,None,8.0,4.664555199997267,<function functionImportanceA at 0x0000020281835268>,<function functionImportanceB at 0x00000202E5EB00D0>,<function functionImportanceC at 0x000002028052F510>,,,0.0,4.664555199997267,2.0,3.1138404000012088,1.0,4.2141369999953895,<function functiondiffC at 0x00000202E5EB0840>,<function functiondiffA at 0x00000202E5DB0EA0>,<function functiondiffB at 0x0000020281835D90>,,,,,606.1906006999998,634.7659660999998,None,637.9159142999997,None,630.916068999999,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,3,Plan a movie night with a friend,Stimuli/3A1.jpg,Stimuli/3A2.jpg,Stimuli/3A3.jpg,Stimuli/3B1.jpg,Stimuli/3B2.jpg,Stimuli/3B3.jpg,Stimuli/3C1.jpg,Stimuli/3C2.jpg,Stimuli/3C3.jpg,,,,,0,5,5,3,,,,,,,,641.6323737999992,None,642.6322960999969,None,648.6322073999982,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,19.2965329999206,14.696859299918287,6.947348599918769,"[-0.21203703703703702, 0.09074074074074075, 0.06388888888888888]","[0.3314814814814815, 0.325, -0.3509259259259259]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.9445152999978745, 14.694173600000795, 19.2941662000012]",0.0018307999198441394,19.295770799923048,['A2'],['B3'],['C1'],['salmon'],['yellow'],['blue'],671.9315251000007,None,9.0,1.6144911000010325,671.9315251000007,None,680.4477320000005,None,10.0,6.26492750000034,674.3482690000019,None,9.0,5.081357000002754,684.997988199997,None,9.0,2.8319652999998652,<function functionImportanceB at 0x000002028052FC80>,<function functionImportanceC at 0x000002028052F268>,<function functionImportanceA at 0x000002028052FD08>,,,4.0,2.8319652999998652,6.0,3.0312678000045707,4.0,4.280788700001722,<function functiondiffB at 0x000002028052F400>,<function functiondiffA at 0x000002028052FF28>,<function functiondiffC at 0x000002028052FA60>,,,,,652.1701797999995,692.1144205000019,None,688.197886199996,None,695.5310016000003,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,30,Plan your sport work out for tomorrow,Stimuli/30A1.jpg,Stimuli/30A2.jpg,Stimuli/30A3.jpg,Stimuli/30B1.jpg,Stimuli/30B2.jpg,Stimuli/30B3.jpg,Stimuli/30C1.jpg,Stimuli/30C2.jpg,Stimuli/30C3.jpg,,,,,0,6,6,30,,,,,,,,698.8804124999951,None,699.8807860000015,None,705.880814199998,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,12.47529699998995,6.758969299989985,4.60974009999336,"[0.41944444444444445, -0.3861111111111111, 0.26666666666666666]","[-0.04814814814814815, -0.09259259259259259, 0.20277777777777778]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.596988400000555, 6.746686899998167, 12.4631281999973]",0.011564299995370675,12.474542799995106,['A2'],['B1'],['C2'],['blue'],['salmon'],['yellow'],720.0134064999947,None,7.0,2.2297349000000395,720.0134064999947,None,722.3631993000017,None,8.0,2.881190100000822,725.2966220000017,None,7.0,3.0985041999956593,728.3300464999993,None,9.0,1.9646769999962999,<function functionImportanceC at 0x000002028052F7B8>,<function functionImportanceB at 0x000002028052FBF8>,<function functionImportanceA at 0x000002028052F1E0>,,,3.0,1.9646769999962999,5.0,4.864074800003436,3.0,3.598075500005507,<function functiondiffA at 0x00000202E5EB0730>,<function functiondiffC at 0x0000020281835840>,<function functiondiffB at 0x0000020281835D08>,,,,,707.0659780999995,730.2800109999953,None,738.1298032999985,None,735.1630282999977,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,1,Plan how to study for an exam,Stimuli/1A1.jpg,Stimuli/1A2.jpg,Stimuli/1A3.jpg,Stimuli/1B1.jpg,Stimuli/1B2.jpg,Stimuli/1B3.jpg,Stimuli/1C1.jpg,Stimuli/1C2.jpg,Stimuli/1C3.jpg,,,,,0,7,7,1,,,,,,,,741.229508999997,None,742.2295389999999,None,748.2294461999991,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,5.647145199996885,14.680186299992783,13.530852899995807,"[-0.22314814814814815, 0.3416666666666667, -0.45740740740740743]","[0.34814814814814815, -0.22962962962962963, 0.1537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.640375299997686, 13.523462499993911, 14.673155899996345]",0.006364999993820675,14.679407999996329,['A1'],['B1'],['C2'],['yellow'],['blue'],['salmon'],764.4621960000004,None,9.0,2.0136220999993384,764.4621960000004,None,772.9120573999971,None,8.0,2.065018900000723,766.5288618999984,None,9.0,3.114208900005906,769.645515199998,None,8.0,3.2484582000033697,<function functionImportanceB at 0x000002028052FAE8>,<function functionImportanceA at 0x000002028052F730>,<function functionImportanceC at 0x000002028052F378>,,,7.0,3.2484582000033697,4.0,2.2479791000005207,4.0,2.9477167000004556,<function functiondiffC at 0x0000020281835BF8>,<function functiondiffB at 0x000002028052F9D8>,<function functiondiffA at 0x000002028052F620>,,,,,749.3048834000001,781.6784050999995,None,778.7120129999967,None,774.9952571999966,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,8,8,24,,,,,,,,783.4449956999961,None,784.4449868000011,None,790.4449951999995,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,19.39210070000263,13.192535200003476,18.226046000003407,"[0.2722222222222222, 0.2675925925925926, -0.13703703703703704]","[0.22870370370370371, -0.21388888888888888, -0.29259259259259257]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[13.187749299999268, 18.221138699998846, 19.38774209999974]",0.0039520999998785555,19.391383200003474,['A1'],['B2'],['C1'],['salmon'],['yellow'],['blue'],811.4275538000002,None,8.0,2.84676269999909,811.4275538000002,None,821.2940585999968,None,10.0,2.0463109999982407,817.7108154000016,None,10.0,3.5483795999971335,814.3276786999995,None,10.0,3.364624299996649,<function functionImportanceA at 0x000002028052F2F0>,<function functionImportanceB at 0x000002028052F950>,<function functionImportanceC at 0x000002028052F598>,,,7.0,3.364624299996649,2.0,3.2812286999978824,6.0,2.914812900002289,<function functiondiffC at 0x0000020281835AE8>,<function functiondiffA at 0x000002028052FE18>,<function functiondiffB at 0x000002028052F8C8>,,,,,791.5545093999972,828.4439442000003,None,831.7437651,None,823.3273966999986,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,42,Plan how to draw a painting ,Stimuli/42A1.jpg,Stimuli/42A2.jpg,Stimuli/42A3.jpg,Stimuli/42B1.jpg,Stimuli/42B2.jpg,Stimuli/42B3.jpg,Stimuli/42C1.jpg,Stimuli/42C2.jpg,Stimuli/42C3.jpg,,,,,0,9,9,42,,,,,,,,834.1768512999988,None,835.1768465999994,None,841.176905100001,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,12.660490099988237,9.061238999987836,5.4110765999867,"[-0.35833333333333334, -0.2361111111111111, 0.3574074074074074]","[-0.08333333333333333, -0.32685185185185184, 0.24351851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.397781699997722, 9.047934100002749, 12.647626799996942]",0.01215389998833416,12.659880899991549,['A2'],['B3'],['C1'],['blue'],['salmon'],['yellow'],855.5763775999949,None,8.0,2.2136401000025216,855.5763775999949,None,865.4760628000004,None,9.0,2.2651259999984177,861.8428803999996,None,8.0,3.6150930000003427,858.0262457999997,None,8.0,3.964312300005986,<function functionImportanceA at 0x000002028052F840>,<function functionImportanceB at 0x00000202808BD730>,<function functionImportanceC at 0x00000202808BD840>,,,3.0,3.964312300005986,4.0,3.414487800000643,9.0,5.114246400000411,<function functiondiffB at 0x000002028052FEA0>,<function functiondiffC at 0x0000020281835B70>,<function functiondiffA at 0x000002028052F6A8>,,,,,842.4441082999983,875.4927052999992,None,867.7095732999951,None,872.8593794999979,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,39,Plan what kind of watch you want to buy,Stimuli/39A1.jpg,Stimuli/39A2.jpg,Stimuli/39A3.jpg,Stimuli/39B1.jpg,Stimuli/39B2.jpg,Stimuli/39B3.jpg,Stimuli/39C1.jpg,Stimuli/39C2.jpg,Stimuli/39C3.jpg,,,,,0,10,10,39,,,,,,,,878.3922783000016,None,879.3923953999983,None,885.3923714999983,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,6.263778199994704,12.880141399997228,19.597241799994663,"[-0.36018518518518516, 0.023148148148148147, 0.35555555555555557]","[0.09259259259259259, 0.3416666666666667, -0.049074074074074076]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.257241499995871, 12.873530299999402, 19.590417299994442]",0.005885599995963275,19.596011899993755,['A3'],['B1'],['C1'],['yellow'],['blue'],['salmon'],906.6081922000012,None,8.0,2.113625099998899,906.6081922000012,None,908.8414932999949,None,7.0,5.53212429999985,914.3245930999983,None,9.0,2.2139832000029855,916.5747804999992,None,7.0,2.948360900001717,<function functionImportanceC at 0x00000202808BD268>,<function functionImportanceB at 0x00000202808BD620>,<function functionImportanceA at 0x00000202808BD598>,,,5.0,2.948360900001717,0.0,4.08119180000358,0.0,4.447972699999809,<function functiondiffB at 0x000002028052F048>,<function functiondiffC at 0x00000202808BD2F0>,<function functiondiffA at 0x0000020281835F28>,,,,,886.5314455999978,926.7077761999972,None,919.5081032999951,None,923.9745844999998,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
3,17,Plan a day in Barcelona with a friend who is new to the city,Stimuli/17A1.jpg,Stimuli/17A2.jpg,Stimuli/17A3.jpg,Stimuli/17B1.jpg,Stimuli/17B2.jpg,Stimuli/17B3.jpg,Stimuli/17C1.jpg,Stimuli/17C2.jpg,Stimuli/17C3.jpg,,,,,0,11,11,17,,,,,,,,930.3073307000013,None,931.3075457999948,None,937.3074542999966,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,10.436514699998952,13.103243800003838,4.3039185000016005,"[0.30185185185185187, -0.1685185185185185, 0.004629629629629629]","[0.21296296296296297, -0.3509259259259259, 0.3592592592592593]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.302071999998589, 10.435115300002508, 13.101686200003314]",0.000800499998149462,13.102286400004232,['A3'],['B2'],['C2'],['blue'],['salmon'],['yellow'],952.0401125999997,None,9.0,2.295679499999096,952.0401125999997,None,954.4069703999994,None,10.0,3.247886199998902,957.6734109999961,None,10.0,2.365059600000677,960.090277299998,None,9.0,2.5655189999961294,<function functionImportanceC at 0x00000202808BD048>,<function functionImportanceB at 0x00000202808BD6A8>,<function functionImportanceA at 0x00000202808BD8C8>,,,0.0,2.5655189999961294,8.0,5.081308400003763,-0.0,3.130726899995352,<function functiondiffC at 0x000002028052FB70>,<function functiondiffA at 0x000002028052F488>,<function functiondiffB at 0x000002028052F158>,,,,,938.453525799996,967.4733246999967,None,972.5733510999999,None,962.6067706999966,None,22,001,2022_Jul_19_1809,2leo,2021.2.3,60.019578387945074,
