Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffC_started,question_diffC_stopped,question_diffB_started,question_diffB_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,2,Organiza una fiesta para celebrar tu cumpleaños,Stimuli/2A1t.jpg,Stimuli/2A2t.jpg,Stimuli/2A3t.jpg,Stimuli/2B1t.jpg,Stimuli/2B2t.jpg,Stimuli/2B3t.jpg,Stimuli/2C1t.jpg,Stimuli/2C2t.jpg,Stimuli/2C3t.jpg,0,0,0,0,,,,,19.95490320799945,None,1,[20.11587574999976],[20.11587908399997],19.95490320799945,None,76.40152616599971,None,77.41798116599966,None,83.40998516599939,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",85.55509558299946,55.911939541998436,45.69595824999851,29.03091195899833,"[0.30925925925925923, 0.1175925925925926, 0.10462962962962963, 0.35462962962962963]","[-0.25092592592592594, 0.35555555555555557, -0.3314814814814815, -0.005555555555555556]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[29.027603208000073, 33.21839195800021, 45.69326812500003, 55.909544707999885]",0.001782416999049019,55.911261166998884,['A2'],['B1'],['C1'],['salmon'],['blue'],['yellow'],141.9638827079998,None,5.0,24.42802845799997,141.9638827079998,None,166.89675687499948,None,5.0,22.92025299999932,189.3485652499994,None,6.0,13.881441042000006,203.68055599999934,None,5.0,7.4632810840003,<function functionImportanceAt at 0x7fca7e88bf28>,<function functionImportanceCt at 0x7fca7e88bd08>,<function functionImportanceBt at 0x7fca7e88bea0>,235.6078173750002,None,4.0,22.92025299999932,3.0,12.379892375000054,3.0,6.055325000000266,<function functiondiffAt at 0x7fca78d9dea0>,<function functiondiffBt at 0x7fca78d9da60>,<function functiondiffCt at 0x7fca78d9d7b8>,,,,,,,,,,,,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,3,Planea una semana de vacaciones,Stimuli/3A1t.jpg,Stimuli/3A2t.jpg,Stimuli/3A3t.jpg,Stimuli/3B1t.jpg,Stimuli/3B2t.jpg,Stimuli/3B3t.jpg,Stimuli/3C1t.jpg,Stimuli/3C2t.jpg,Stimuli/3C3t.jpg,0,1,1,1,,,,,,,,,,,,241.17597729099998,None,242.17347145799977,None,248.16521333299988,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",250.7316681249995,54.30594304166607,42.23247729166633,24.22569729166662,"[0.05555555555555555, 0.2675925925925926, 0.35833333333333334]","[0.3509259259259259, 0.2351851851851852, 0.0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[24.22289679200003, 42.23014641700047, 54.30407800000012]",0.001265166666598816,54.30539670766666,['A1'],['B1'],['C1'],['yellow'],['blue'],['salmon'],305.5231787499997,None,4.0,4.695283540999299,305.5231787499997,None,328.62459750000016,None,5.0,8.637104749999708,319.3632928749994,None,5.0,8.963506583000708,310.64701958299975,None,6.0,8.696107167000264,<function functionImportanceBt at 0x7fca7f8077b8>,<function functionImportanceCt at 0x7fca7f807268>,<function functionImportanceAt at 0x7fca7f8078c8>,368.7562257079999,None,4.0,8.637104749999708,2.0,5.463581083999998,3.0,14.11247645900039,<function functiondiffCt at 0x7fca6a5f3d08>,<function functiondiffAt at 0x7fca6a5f3158>,<function functiondiffBt at 0x7fca6a5f3bf8>,,,,,,,,,,,,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,5,Planee una fiesta de cumpleaños para su yo más joven cuando cumpla ocho años,Stimuli/5A1.jpg,Stimuli/5A2.jpg,Stimuli/5A3.jpg,Stimuli/5B1.jpg,Stimuli/5B2.jpg,Stimuli/5B3.jpg,Stimuli/5C1.jpg,Stimuli/5C2.jpg,Stimuli/5C3.jpg,,,,,0,0,0,5,,,,,,,,414.335304833,None,415.31356941600006,None,421.30949749999945,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,33.14878587466592,67.63123674966573,8.227087833665792,"[0.027777777777777776, 0.2601851851851852, -0.3296296296296296, -0.32037037037037036, 0.06481481481481481, 0.375]","[0.33611111111111114, -0.25833333333333336, 0.09722222222222222, -0.13703703703703704, -0.3675925925925926, -0.020370370370370372]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[8.22297024999989, 15.595526791999873, 33.1453033329999, 45.73606225000003, 62.0777675420004, 67.62746704199981]",0.0028919996657350566,67.63025854166608,['A2'],['B1'],['C1'],['blue'],['yellow'],['salmon'],491.88972579099936,None,4.0,11.110416000000441,491.88972579099936,None,529.6244447909994,None,4.0,9.170062124999276,516.0393831249994,None,4.0,12.886773125000218,503.40673312499985,None,3.0,12.853553582999666,<function functionImportanceB at 0x7fca896650d0>,<function functionImportanceC at 0x7fca896656a8>,<function functionImportanceA at 0x7fca896657b8>,,,4.0,10.912758665999718,3.0,11.179532749999453,3.0,9.170062124999276,<function functiondiffA at 0x7fca6a5e5048>,<function functiondiffC at 0x7fca6a5e56a8>,<function functiondiffB at 0x7fca6a5e5d08>,373.3758871659993,None,373.3758871659993,None,423.77017224999963,538.6899208329996,None,549.022381625,None,557.3750184579994,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,13,Planea una cita romántica este fin de semana,Stimuli/13A1.jpg,Stimuli/13A2.jpg,Stimuli/13A3.jpg,Stimuli/13B1.jpg,Stimuli/13B2.jpg,Stimuli/13B3.jpg,Stimuli/13C1.jpg,Stimuli/13C2.jpg,Stimuli/13C3.jpg,,,,,0,1,1,13,,,,,,,,567.7085815829996,None,568.7020445409999,None,574.6972788749999,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,34.465119249665804,16.6158201666658,8.557639582666525,"[0.05277777777777778, 0.35833333333333334, 0.09537037037037037]","[0.37777777777777777, 0.007407407407407408, -0.3537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.554750749999585, 16.613327041999582, 34.46320412499972]",0.001467957666136499,34.46394574966598,['A1'],['B2'],['C2'],['blue'],['salmon'],['yellow'],610.8046610829997,None,4.0,4.646621875000164,610.8046610829997,None,615.5080183749997,None,5.0,7.780493249999381,623.290777833,None,5.0,5.037489999999707,628.3592579159995,None,5.0,9.214091709000058,<function functionImportanceA at 0x7fca7e963bf8>,<function functionImportanceC at 0x7fca7e963400>,<function functionImportanceB at 0x7fca7e963730>,,,3.0,5.945734624999204,3.0,9.488763790999656,4.0,7.780493249999381,<function functiondiffB at 0x7fca6a5e51e0>,<function functiondiffC at 0x7fca6a5e5b70>,<function functiondiffA at 0x7fca6a5e59d8>,,,,,575.8557815409995,653.0380031249997,None,647.0555274999997,None,637.5581241250002,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,35,Planifica cómo quieres hacer tus compras,Stimuli/35A1.jpg,Stimuli/35A2.jpg,Stimuli/35A3.jpg,Stimuli/35B1.jpg,Stimuli/35B2.jpg,Stimuli/35B3.jpg,Stimuli/35C1.jpg,Stimuli/35C2.jpg,Stimuli/35C3.jpg,,,,,0,2,2,35,,,,,,,,658.500432666,None,659.505718208,None,665.4973728329996,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,34.066763541999535,26.734174958999574,7.662906667000243,"[-0.15833333333333333, 0.07592592592592592, 0.05277777777777778]","[-0.2953703703703704, -0.3712962962962963, 0.3314814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.65716091700051, 26.72884166699987, 34.061715124999864]",0.004309834000196133,34.06526883399965,['A3'],['B2'],['C2'],['blue'],['salmon'],['yellow'],701.1556795409997,None,5.0,8.73868154200045,701.1556795409997,None,719.5558584999999,None,5.0,11.896655207999174,709.9083827909999,None,5.0,9.631265166000048,731.4722174999997,None,5.0,5.32356612500007,<function functionImportanceC at 0x7fca78d9dbf8>,<function functionImportanceA at 0x7fca78d9d950>,<function functionImportanceB at 0x7fca78d9d6a8>,,,3.0,9.696320666000247,2.0,6.4709555829995224,3.0,11.896655207999174,<function functiondiffB at 0x7fc9c834a598>,<function functiondiffC at 0x7fc9c834a510>,<function functiondiffA at 0x7fc9c834a620>,,,,,666.598280708,750.1902564579996,None,743.2886112079996,None,736.8217897079994,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,24,Planifica tu lunes por la mañana en un día laboral,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,3,3,24,,,,,,,,759.4075184579997,None,760.4048015409999,None,766.3970257499996,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,25.204842708332762,19.014217291332898,31.48038829133293,"[0.4351851851851852, -0.3333333333333333, 0.2861111111111111]","[-0.017592592592592594, 0.10277777777777777, -0.2518518518518518]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[18.998304791999544, 25.189224458000353, 31.46411625000019]",0.014895583332872775,31.47895145833263,['A3'],['B2'],['C1'],['salmon'],['blue'],['yellow'],799.421571291,None,5.0,6.686124583000492,799.421571291,None,806.1407758750001,None,5.0,11.629454582999642,817.7730599159995,None,5.0,9.70536033299959,827.4892995829996,None,5.0,7.397249833000387,<function functionImportanceA at 0x7fc9c834a2f0>,<function functionImportanceC at 0x7fc9c834ab70>,<function functionImportanceB at 0x7fc9c834aa60>,,,4.0,13.456950415999927,3.0,4.722201374999713,3.0,11.629454582999642,<function functiondiffC at 0x7fca78dafd90>,<function functiondiffB at 0x7fca78daff28>,<function functiondiffA at 0x7fca78dafae8>,,,,,767.470885916,850.7207734160002,None,834.8910421659994,None,845.9887500409995,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,10,Planifique una visita a un restaurante con su familia el fin de semana ,Stimuli/10A1.jpg,Stimuli/10A2.jpg,Stimuli/10A3.jpg,Stimuli/10B1.jpg,Stimuli/10B2.jpg,Stimuli/10B3.jpg,Stimuli/10C1.jpg,Stimuli/10C2.jpg,Stimuli/10C3.jpg,,,,,0,4,4,10,,,,,,,,863.6739753749998,None,864.671780791,None,870.6631726659998,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,10.16821475100005,15.60191529199983,24.051172333999602,"[0.2851851851851852, -0.15648148148148147, 0.11481481481481481]","[0.22037037037037038, 0.29814814814814816, 0.3398148148148148]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.15671304100033, 15.589842207999936, 24.038734415999897]",0.011023834000297938,24.049667041999783,['A1'],['B2'],['C1'],['salmon'],['blue'],['yellow'],897.0711514579998,None,7.0,9.297625541999878,897.0711514579998,None,920.3565398330002,None,5.0,7.821000791000188,928.145622125,None,5.0,10.304326124999534,907.190398916,None,6.0,13.912599082999805,<function functionImportanceB at 0x7fca42420ea0>,<function functionImportanceA at 0x7fca42420048>,<function functionImportanceC at 0x7fca424208c8>,,,3.0,5.488430915999743,4.0,7.122884750000594,3.0,7.821000791000188,<function functiondiffC at 0x7fca424200d0>,<function functiondiffA at 0x7fca42420158>,<function functiondiffB at 0x7fca42420510>,,,,,872.5451484999994,945.670075125,None,938.4711910409997,None,951.8523862909997,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,40,Planea ver un evento deportivo ,Stimuli/40A1.jpg,Stimuli/40A2.jpg,Stimuli/40A3.jpg,Stimuli/40B1.jpg,Stimuli/40B2.jpg,Stimuli/40B3.jpg,Stimuli/40C1.jpg,Stimuli/40C2.jpg,Stimuli/40C3.jpg,,,,,0,5,5,40,,,,,,,,957.7736924579995,None,958.7681690829995,None,964.7627682909997,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,21.612694125667076,7.372993250667605,15.105248834667691,"[0.3731481481481482, -0.3768518518518518, 0.30185185185185187]","[0.027777777777777776, 0.12222222222222222, -0.23981481481481481]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.361120417000166, 15.093275292000726, 21.60153162500046]",0.010572750667051878,21.61201295966748,['A2'],['B3'],['C1'],['blue'],['yellow'],['salmon'],988.0214525000001,None,6.0,10.805527208000058,988.0214525000001,None,1023.238539291,None,5.0,8.5972575830001,998.8571242500002,None,6.0,12.23016591600026,1011.1557117499997,None,7.0,12.121084749999682,<function functionImportanceC at 0x7fc9c834ad90>,<function functionImportanceB at 0x7fc9c834ae18>,<function functionImportanceA at 0x7fc9c834abf8>,,,4.0,8.32957450000049,3.0,5.702872125000795,3.0,8.5972575830001,<function functiondiffC at 0x7fca42434bf8>,<function functiondiffB at 0x7fca424346a8>,<function functiondiffA at 0x7fca42434510>,,,,,965.9234940830002,1045.104106791,None,1031.820010458,None,1039.4210944999995,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,16,Planifica un delicioso pastel para el cumpleaños de un amigo,Stimuli/16A1.jpg,Stimuli/16A2.jpg,Stimuli/16A3.jpg,Stimuli/16B1.jpg,Stimuli/16B2.jpg,Stimuli/16B3.jpg,Stimuli/16C1.jpg,Stimuli/16C2.jpg,Stimuli/16C3.jpg,,,,,0,6,6,16,,,,,,,,1052.9567549579997,None,1053.9529714999999,None,1059.9455049580001,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,17.14235012433346,28.98470874933355,20.276463749333743,"[-0.30092592592592593, -0.29814814814814816, 0.42777777777777776]","[0.11296296296296296, -0.10185185185185185, 0.006481481481481481]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[17.135331874999792, 20.268548125000052, 28.976948249999623]",0.00659720833391475,28.98277537433387,['A1'],['B3'],['C1'],['blue'],['salmon'],['yellow'],1090.5374765409997,None,6.0,6.778632333999667,1090.5374765409997,None,1102.255111333,None,6.0,5.720341582999936,1108.0065474579997,None,5.0,14.346999667000091,1097.389171416,None,6.0,4.903811291000238,<function functionImportanceB at 0x7fca78d9d2f0>,<function functionImportanceA at 0x7fca78d9d620>,<function functionImportanceC at 0x7fca78d9db70>,,,4.0,14.863293290999536,4.0,10.337858500000038,4.0,5.720341582999936,<function functiondiffB at 0x7fca6ba3d8c8>,<function functiondiffA at 0x7fca6ba3d620>,<function functiondiffC at 0x7fca6ba3d1e0>,,,,,1061.0650110830002,1132.7044820829997,None,1147.5702807910002,None,1122.370333541,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,8,Planifica el interior de tu salón,Stimuli/8A1.jpg,Stimuli/8A2.jpg,Stimuli/8A3.jpg,Stimuli/8B1.jpg,Stimuli/8B2.jpg,Stimuli/8B3.jpg,Stimuli/8C1.jpg,Stimuli/8C2.jpg,Stimuli/8C3.jpg,,,,,0,7,7,8,,,,,,,,1159.5896291660001,None,1160.5833348749993,None,1166.5788327909995,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,31.033386208333468,26.65170295833377,22.202319333333435,"[0.049074074074074076, 0.34814814814814815, 0.05740740740740741]","[-0.35648148148148145, -0.03425925925925926, 0.3314814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[22.189792791999935, 26.639849541999865, 31.022083374999966]",0.010868208333704388,31.032882958333175,['A1'],['B1'],['C3'],['yellow'],['salmon'],['blue'],1200.2031183749996,None,7.0,6.013874125000257,1200.2031183749996,None,1224.8203099579996,None,5.0,8.987850416000583,1206.7869771249998,None,5.0,13.740025125000102,1220.5214320409996,None,5.0,4.812966208000034,<function functionImportanceC at 0x7fca7eaa5510>,<function functionImportanceB at 0x7fca7e88b488>,<function functionImportanceA at 0x7fca7e88b510>,,,2.0,3.9957661669996014,2.0,4.547069707999981,2.0,8.987850416000583,<function functiondiffC at 0x7fca6b18a8c8>,<function functiondiffB at 0x7fca6b18a950>,<function functiondiffA at 0x7fca6b18a9d8>,,,,,1168.697408166,1248.5063329579998,None,1234.3357031249998,None,1244.4359690000001,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,27,Planifica qué festival visitar con tus amigas,Stimuli/27A1.jpg,Stimuli/27A2.jpg,Stimuli/27A3.jpg,Stimuli/27B1.jpg,Stimuli/27B2.jpg,Stimuli/27B3.jpg,Stimuli/27C1.jpg,Stimuli/27C2.jpg,Stimuli/27C3.jpg,,,,,0,8,8,27,,,,,,,,1252.0393153750001,None,1253.03529075,None,1259.0280006659996,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,15.818388833333302,43.8017053333333,34.894205208333005,"[-0.2, -0.3435185185185185, 0.34629629629629627]","[0.3055555555555556, 0.11666666666666667, -0.28888888888888886]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[15.806403749999845, 34.889791832999435, 43.78954083299959]",0.011209041333131609,43.800668333333306,['A3'],['B1'],['C3'],['salmon'],['blue'],['yellow'],1304.419052958,None,6.0,5.802990584000327,1304.419052958,None,1325.3892970409997,None,5.0,10.596353458000522,1310.275839041,None,6.0,7.978615916999843,1318.2719097909994,None,5.0,7.140084167000168,<function functionImportanceC at 0x7fca78a261e0>,<function functionImportanceB at 0x7fc9c9335488>,<function functionImportanceA at 0x7fc9c9335158>,,,3.0,3.972816375000548,3.0,7.0468586249999134,3.0,10.596353458000522,<function functiondiffB at 0x7fca6a5f3488>,<function functiondiffA at 0x7fca7eac9378>,<function functiondiffC at 0x7fca6a5f3048>,,,,,1260.1433081249997,1343.0699852079997,None,1347.0377472499995,None,1335.9865719999998,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,31,Planifica tu pedido en un restaurante,Stimuli/31A1.jpg,Stimuli/31A2.jpg,Stimuli/31A3.jpg,Stimuli/31B1.jpg,Stimuli/31B2.jpg,Stimuli/31B3.jpg,Stimuli/31C1.jpg,Stimuli/31C2.jpg,Stimuli/31C3.jpg,,,,,0,9,9,31,,,,,,,,1352.4659354159994,None,1353.4682855829997,None,1359.4614790409996,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,52.9589738746663,37.343304791666924,47.16817449966675,"[0.2537037037037037, -0.17037037037037037, 0.29074074074074074]","[0.2212962962962963, 0.2935185185185185, -0.275]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[37.34189870799946, 47.16661933299929, 52.95806779199938]",0.00031412466705660336,52.95828216666632,['A2'],['B3'],['C1'],['blue'],['salmon'],['yellow'],1414.3358443749994,None,5.0,12.505301582999891,1414.3358443749994,None,1440.5531902080002,None,5.0,3.379809500000192,1434.8093884999998,None,5.0,5.413344790999872,1426.8760952080002,None,5.0,7.930035207999936,<function functionImportanceB at 0x7fca6b583620>,<function functionImportanceC at 0x7fca6b5838c8>,<function functionImportanceA at 0x7fca6b583950>,,,2.0,3.196877499999573,2.0,3.7730759159994705,2.0,3.379809500000192,<function functiondiffC at 0x7fca42434b70>,<function functiondiffA at 0x7fca42434e18>,<function functiondiffB at 0x7fca424341e0>,,,,,1360.8826274579997,1451.1034025,None,1443.6188378329998,None,1454.0023058749994,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,2,Planifica qué ingredientes quieres usar para cocinar la cena de hoy,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,10,10,2,,,,,,,,1457.2915507079997,None,1458.2882974579998,None,1464.2774542910001,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,22.101166666333484,25.93148287533313,14.151829541333427,"[-0.3277777777777778, 0.37407407407407406, 0.05277777777777778]","[-0.13333333333333333, -0.024074074074074074, -0.38796296296296295]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.143148540999391, 22.093113957999776, 25.923268249999637]",0.007321041333852918,25.930484250333393,['A3'],['B1'],['C2'],['salmon'],['blue'],['yellow'],1493.0689524159998,None,5.0,5.6189741250000225,1493.0689524159998,None,1499.053083416,None,5.0,6.80371387500054,1505.7054918329995,None,5.0,4.0373332919998575,1510.371260291,None,4.0,18.4364692500003,<function functionImportanceA at 0x7fca68dcc9d8>,<function functionImportanceC at 0x7fca68dcc950>,<function functionImportanceB at 0x7fca68dcc2f0>,,,3.0,3.4129039580002427,3.0,5.029672124999706,3.0,6.80371387500054,<function functiondiffC at 0x7fca78d9d268>,<function functiondiffB at 0x7fca7ea09a60>,<function functiondiffA at 0x7fca7ea09c80>,,,,,1466.6603944580002,1542.617635875,None,1528.1856482499998,None,1538.0717867499998,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,12,Planifica los ingredientes para prepararte un cóctel,Stimuli/12A1.jpg,Stimuli/12A2.jpg,Stimuli/12A3.jpg,Stimuli/12B1.jpg,Stimuli/12B2.jpg,Stimuli/12B3.jpg,Stimuli/12C1.jpg,Stimuli/12C2.jpg,Stimuli/12C3.jpg,,,,,0,11,11,12,,,,,,,,1545.24861625,None,1546.2494578750002,None,1552.2443067499999,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,48.813914749000105,21.706383874000494,36.206891040999835,"[0.25462962962962965, 0.075, 0.3194444444444444, -0.1925925925925926]","[-0.24444444444444444, 0.4203703703703704, 0.23425925925925925, -0.34444444444444444]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[21.702448500000173, 25.377681875000235, 36.2023073750006, 48.81039933400007]",0.0030834990002404083,48.81336466599987,['A1'],['B1'],['C3'],['salmon'],['yellow'],['blue'],1602.7021593749996,None,4.0,4.105726417000369,1602.7021593749996,None,1611.9213787079998,None,4.0,2.804448582999612,1606.8549859999994,None,4.0,3.0219409579995045,1609.9027523329996,None,4.0,2.030960916999902,<function functionImportanceC at 0x7fca6a5f2510>,<function functionImportanceB at 0x7fca6a5f2400>,<function functionImportanceA at 0x7fca6a5f2a60>,,,3.0,2.7125413339999795,3.0,4.462408374999541,3.0,2.804448582999612,<function functiondiffB at 0x7fc9cb1570d0>,<function functiondiffC at 0x7fc9cb157158>,<function functiondiffA at 0x7fc9cb157048>,,,,,1553.39508175,1625.8365462499996,None,1619.1836847079994,None,1614.7002294579997,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
3,6,Planifica tu boda,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,12,12,6,,,,,,,,1628.0660007079996,None,1629.0652688330001,None,1635.0599714999998,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,26.68272570866702,16.826566958667172,35.324205374667144,"[0.4222222222222222, 0.07592592592592592, 0.06759259259259259]","[-0.010185185185185186, 0.362962962962963, -0.3537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.822524000000158, 26.67908845800048, 35.31947483300064]",0.0031910836669339915,35.32208387466744,['A1'],['B1'],['C2'],['salmon'],['blue'],['yellow'],1672.9861647500002,None,6.0,6.83040233400061,1672.9861647500002,None,1692.685890916,None,6.0,6.904938583999865,1687.8853686659995,None,7.0,4.830940957999701,1680.253160958,None,7.0,7.663069833000009,<function functionImportanceB at 0x7fca78daf0d0>,<function functionImportanceC at 0x7fca78daf1e0>,<function functionImportanceA at 0x7fca78daf2f0>,,,3.0,4.463503667000623,2.0,5.630214167000304,3.0,6.904938583999865,<function functiondiffC at 0x7fca7ee26ae8>,<function functiondiffA at 0x7fca7ee26f28>,<function functiondiffB at 0x7fca7ee26e18>,,,,,1637.1784781249999,1715.418893125,None,1699.6346996659995,None,1719.9687335829994,None,patient1,001,2024_Jan_30_1359,2leo,2021.2.3,None,
