Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,2,Plan a party to celebrate your birthday,Stimuli/2A1t.jpg,Stimuli/2A2t.jpg,Stimuli/2A3t.jpg,Stimuli/2B1t.jpg,Stimuli/2B2t.jpg,Stimuli/2B3t.jpg,Stimuli/2C1t.jpg,Stimuli/2C2t.jpg,Stimuli/2C3t.jpg,0,0,0,0,,,,,33.11265230000208,None,1,[3.222930299998552],[3.222933799999737],33.11265230000208,None,89.52134139999907,None,90.53122400000211,None,96.53136390000145,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",100.54046310000194,17.24123503998635,24.824678539986053,9.291899639985786,"[-0.3888888888888889, -0.14537037037037037, 0.3277777777777778]","[-0.13425925925925927, 0.3638888888888889, 0.25925925925925924]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.288327700000082, 17.23817659999986, 24.821277200000623]",0.002521439982956508,24.823735439986194,['A2'],['B3'],['C2'],['yellow'],['salmon'],['blue'],125.83007920000091,None,7.0,5.580687599998782,125.83007920000091,None,133.0301623000014,None,2.0,9.463877700000012,140.97960909999892,None,5.0,7.498412599998119,149.7793633000001,None,7.0,6.714860100000806,<function functionImportanceBt at 0x0000020784421A60>,<function functionImportanceCt at 0x0000020784421D08>,<function functionImportanceAt at 0x0000020784421E18>,169.89566159999958,None,4.0,6.714860100000806,7.0,5.081133700001374,4.0,3.8482039000009536,<function functiondiffAt at 0x0000020785141BF8>,<function functiondiffBt at 0x0000020785141158>,<function functiondiffCt at 0x0000020785141950>,,,,,,,,,,,,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,3,Plan one week of vacation,Stimuli/3A1t.jpg,Stimuli/3A2t.jpg,Stimuli/3A3t.jpg,Stimuli/3B1t.jpg,Stimuli/3B2t.jpg,Stimuli/3B3t.jpg,Stimuli/3C1t.jpg,Stimuli/3C2t.jpg,Stimuli/3C3t.jpg,0,1,1,1,,,,,,,,,,,,173.2622334000007,None,174.26231280000138,None,180.26217919999908,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",186.38794210000196,11.731738819969905,4.515811919969565,24.78224311996746,"[-0.1638888888888889, 0.30648148148148147, -0.3490740740740741]","[-0.3574074074074074, -0.21574074074074073, 0.15092592592592594]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.506730900000548, 11.722930100000667, 24.772730000000593]",0.008403719970374368,24.780874419968313,['A1'],['B1'],['C3'],['salmon'],['blue'],['yellow'],211.62783800000034,None,7.0,5.330584999999701,211.62783800000034,None,236.99358399999983,None,10.0,7.781962499997462,228.97753860000012,None,9.0,7.698585300000559,218.91102890000184,None,7.0,10.480630899997777,<function functionImportanceAt at 0x00000207F1FD51E0>,<function functionImportanceCt at 0x00000207F7DF5268>,<function functionImportanceBt at 0x0000020784421BF8>,255.92674389999956,None,3.0,10.480630899997777,1.0,5.747984300000098,7.0,6.446934600000532,<function functiondiffCt at 0x00000207842E0EA0>,<function functiondiffBt at 0x00000207817769D8>,<function functiondiffAt at 0x0000020781405E18>,,,,,,,,,,,,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,38,Plan how you want to go for a run,Stimuli/38A1.jpg,Stimuli/38A2.jpg,Stimuli/38A3.jpg,Stimuli/38B1.jpg,Stimuli/38B2.jpg,Stimuli/38B3.jpg,Stimuli/38C1.jpg,Stimuli/38C2.jpg,Stimuli/38C3.jpg,,,,,0,0,0,38,,,,,,,,324.0856528000004,None,325.0747959,None,331.0745549000021,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,12.364186149996385,16.331291749997035,5.281799849995878,"[0.34814814814814815, -0.13055555555555556, 0.34444444444444444]","[-0.2490740740740741, -0.2935185185185185, 0.27037037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.2723471999997855, 12.355268199997226, 16.322163199998613]",0.008430249996308703,16.330238449998433,['A2'],['B1'],['C2'],['salmon'],['yellow'],['blue'],349.1238348000006,None,9.0,5.862378300000273,349.1238348000006,None,355.0904761999991,None,10.0,6.3809403000013845,361.5737291000005,None,9.0,4.948472600000969,366.491931200002,None,9.0,8.448045000001002,<function functionImportanceB at 0x00000207844219D8>,<function functionImportanceC at 0x0000020785221B70>,<function functionImportanceA at 0x0000020785141F28>,,,2.0,6.064164499999606,0.0,4.430851699999039,2.0,8.448045000001002,<function functiondiffA at 0x00000207851410D0>,<function functiondiffB at 0x0000020785141268>,<function functiondiffC at 0x0000020785221E18>,260.9264676999992,None,260.9264676999992,None,332.3189093000001,374.8567222999991,None,380.939970899999,None,385.40645740000036,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,18,Plan your Saturday night ,Stimuli/18A1.jpg,Stimuli/18A2.jpg,Stimuli/18A3.jpg,Stimuli/18B1.jpg,Stimuli/18B2.jpg,Stimuli/18B3.jpg,Stimuli/18C1.jpg,Stimuli/18C2.jpg,Stimuli/18C3.jpg,,,,,0,1,1,18,,,,,,,,388.0063220000011,None,389.00614810000116,None,395.00621650000176,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,6.761150980000821,17.894439680003416,27.87771478000286,"[-0.16296296296296298, -0.37407407407407406, 0.24351851851851852]","[-0.35833333333333334, -0.12962962962962962, 0.1925925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.7547419000002265, 17.887568900001497, 27.870697700000164]",0.005986280000797706,27.876384880000842,['A1'],['B3'],['C2'],['yellow'],['blue'],['salmon'],424.4551945000021,None,9.0,5.930624600001465,424.4551945000021,None,430.4216567000003,None,9.0,9.64743979999912,440.13821400000234,None,1.0,6.014838999999483,446.1545565000015,None,10.0,4.1980868999999075,<function functionImportanceB at 0x0000020785141620>,<function functionImportanceC at 0x0000020785221158>,<function functionImportanceA at 0x0000020785141EA0>,,,0.0,4.781055000003107,8.0,5.897795500000939,5.0,4.1980868999999075,<function functiondiffA at 0x0000020785221048>,<function functiondiffB at 0x0000020785221730>,<function functiondiffC at 0x0000020785221488>,,,,,396.10016069999983,450.33765760000097,None,455.1211112000019,None,461.0542501000018,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,41,Plan how you want to have dinner tonight ,Stimuli/41A1.jpg,Stimuli/41A2.jpg,Stimuli/41A3.jpg,Stimuli/41B1.jpg,Stimuli/41B2.jpg,Stimuli/41B3.jpg,Stimuli/41C1.jpg,Stimuli/41C2.jpg,Stimuli/41C3.jpg,,,,,0,2,2,41,,,,,,,,467.12061050000193,None,468.12220420000085,None,474.13741260000097,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,25.628365900000063,11.212549500000023,20.228673499997967,"[0.30185185185185187, 0.2796296296296296, -0.15]","[-0.2675925925925926, 0.21296296296296297, -0.30277777777777776]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.204000699999597, 20.21996239999862, 25.620030999998562]",0.007709099998464808,25.627452499997162,['A3'],['B3'],['C1'],['blue'],['salmon'],['yellow'],501.56969749999917,None,10.0,4.363508100002946,501.56969749999917,None,525.4023183999998,None,6.0,7.78146420000121,506.1695265999988,None,6.0,9.230880899998738,515.2695797000015,None,8.0,10.13172940000004,<function functionImportanceC at 0x0000020785141510>,<function functionImportanceA at 0x0000020785221950>,<function functionImportanceB at 0x0000020785221840>,,,2.0,5.497761900001933,5.0,4.298070299999381,1.0,10.13172940000004,<function functiondiffA at 0x0000020785221598>,<function functiondiffC at 0x0000020785221F28>,<function functiondiffB at 0x0000020785221400>,,,,,475.4654608000019,533.1690861999996,None,542.9019466999998,None,538.7187993000007,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,37,Plan your cleaning routine ,Stimuli/37A1.jpg,Stimuli/37A2.jpg,Stimuli/37A3.jpg,Stimuli/37B1.jpg,Stimuli/37B2.jpg,Stimuli/37B3.jpg,Stimuli/37C1.jpg,Stimuli/37C2.jpg,Stimuli/37C3.jpg,,,,,0,3,3,37,,,,,,,,546.7183826,None,547.7201652000003,None,553.7351156000004,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,7.258908309999242,14.127428509997117,19.44249390999903,"[0.05740740740740741, -0.14166666666666666, 0.3148148148148148]","[0.3638888888888889, -0.4009259259259259, 0.24166666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.245010799997544, 14.11314610000045, 19.428130199998122]",0.013355209997826023,19.44132110999999,['A2'],['B3'],['C2'],['yellow'],['salmon'],['blue'],574.7508276000008,None,10.0,5.796822299998894,574.7508276000008,None,585.9339170000021,None,8.0,5.482050899998285,580.6175824999991,None,1.0,5.31456000000253,591.4507391000006,None,8.0,10.064822399999684,<function functionImportanceC at 0x0000020785221D90>,<function functionImportanceB at 0x0000020785221AE8>,<function functionImportanceA at 0x00000207851419D8>,,,2.0,3.864122699997097,1.0,3.5978456000011647,-0.0,10.064822399999684,<function functiondiffA at 0x0000020785141AE8>,<function functiondiffC at 0x00000207852219D8>,<function functiondiffB at 0x0000020785141598>,,,,,554.8386869999995,601.5003648999991,None,608.2168869000016,None,605.3836066000003,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,39,Plan what kind of watch you want to buy,Stimuli/39A1.jpg,Stimuli/39A2.jpg,Stimuli/39A3.jpg,Stimuli/39B1.jpg,Stimuli/39B2.jpg,Stimuli/39B3.jpg,Stimuli/39C1.jpg,Stimuli/39C2.jpg,Stimuli/39C3.jpg,,,,,0,4,4,39,,,,,,,,611.3332800999997,None,612.3332483000013,None,618.3333018000012,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,16.832872069997393,3.4833210699980555,28.099874769999587,"[-0.3111111111111111, -0.14166666666666666, 0.37777777777777777]","[-0.10648148148148148, 0.2935185185185185, 0.25925925925925924]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.4737779000024602, 16.823591600001237, 28.08993090000149]",0.00883756999974139,28.098497869999846,['A1'],['B1'],['C2'],['salmon'],['blue'],['yellow'],648.0489443000006,None,7.0,5.330000900001323,648.0489443000006,None,657.0654256000016,None,10.0,4.28152609999961,653.4989607999996,None,-0.0,3.6146307999988494,661.382099800001,None,10.0,5.765453500000149,<function functionImportanceC at 0x00000207829FF6A8>,<function functionImportanceB at 0x00000207829FF510>,<function functionImportanceA at 0x0000020785141C80>,,,8.0,6.364452599998913,0.0,3.7309965000022203,2.0,5.765453500000149,<function functiondiffB at 0x0000020785221D08>,<function functiondiffA at 0x0000020785221378>,<function functiondiffC at 0x00000207851411E0>,,,,,619.4737408000001,670.8819084999996,None,667.1319131000018,None,677.264983699999,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,42,Plan how to draw a painting ,Stimuli/42A1.jpg,Stimuli/42A2.jpg,Stimuli/42A3.jpg,Stimuli/42B1.jpg,Stimuli/42B2.jpg,Stimuli/42B3.jpg,Stimuli/42C1.jpg,Stimuli/42C2.jpg,Stimuli/42C3.jpg,,,,,0,5,5,42,,,,,,,,682.197905699999,None,683.1979683999998,None,689.1981139000018,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,16.85541450999517,23.1051329099937,26.7386035099953,"[-0.30833333333333335, 0.42685185185185187, 0.3388888888888889]","[-0.0962962962962963, -0.03148148148148148, 0.24814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.842400800000178, 23.091988899999706, 26.725176800002373]",0.012456909993488807,26.737489309995,['A2'],['B1'],['C1'],['blue'],['yellow'],['salmon'],717.6801989000014,None,8.0,3.8466956000011123,717.6801989000014,None,731.3301075999989,None,8.0,11.065339799999492,727.9967333999994,None,9.0,3.3152493000015966,721.747114400001,None,8.0,6.3812245999979496,<function functionImportanceA at 0x00000207829FFE18>,<function functionImportanceC at 0x00000207829FFD08>,<function functionImportanceB at 0x00000207829FFB70>,,,7.0,5.797464199997194,3.0,7.0976427999994485,0.0,6.3812245999979496,<function functiondiffB at 0x00000207829FF268>,<function functiondiffA at 0x00000207829FF620>,<function functiondiffC at 0x00000207829FF840>,,,,,690.4703947999988,749.5296550000021,None,742.3797550999989,None,755.312870400001,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,6,6,24,,,,,,,,758.2125464000019,None,759.2123376999989,None,765.212770099999,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,15.4282378099997,9.695177709996642,3.4122014099993976,"[-0.3787037037037037, 0.43703703703703706, -0.3277777777777778]","[-0.11203703703703703, -0.009259259259259259, 0.09351851851851851]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.4047872999981337, 9.688042799996765, 15.421081999997114]",0.006331309999950463,15.427346209999087,['A3'],['B2'],['C3'],['salmon'],['yellow'],['blue'],782.2285435000013,None,10.0,1.8636098999995738,782.2285435000013,None,784.1619795000006,None,10.0,4.047852400002739,793.2449481000003,None,10.0,2.631704499999614,788.2283814000002,None,9.0,4.998347500000818,<function functionImportanceB at 0x0000020785221510>,<function functionImportanceA at 0x000002078190EF28>,<function functionImportanceC at 0x00000207852218C8>,,,1.0,5.530737699999008,0.0,2.8811907000017527,-0.0,4.998347500000818,<function functiondiffA at 0x00000207829FFEA0>,<function functiondiffC at 0x00000207829FF8C8>,<function functiondiffB at 0x00000207829FFD90>,,,,,766.3214516000007,795.8614688000016,None,804.9614996000018,None,801.4114387000009,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,19,Plan how you want your garden to look like,Stimuli/19A1.jpg,Stimuli/19A2.jpg,Stimuli/19A3.jpg,Stimuli/19B1.jpg,Stimuli/19B2.jpg,Stimuli/19B3.jpg,Stimuli/19C1.jpg,Stimuli/19C2.jpg,Stimuli/19C3.jpg,,,,,0,7,7,19,,,,,,,,807.361149700002,None,808.3612796000016,None,814.361103700001,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,26.165757109982223,18.40173740998216,13.633236809982918,"[-0.387037037037037, -0.23981481481481481, 0.12407407407407407]","[0.10555555555555556, 0.31574074074074077, 0.39166666666666666]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[13.619130099999893, 18.386534599998413, 26.152077599999757]",0.013137709982402157,26.16520520998165,['A2'],['B1'],['C1'],['salmon'],['blue'],['yellow'],844.6267665000014,None,8.0,2.9640854999997828,844.6267665000014,None,858.9265732000022,None,8.0,4.348795300000347,849.0434724000006,None,9.0,10.147631300002104,862.209562,None,9.0,5.9318777000007685,<function functionImportanceC at 0x00000207851418C8>,<function functionImportanceB at 0x0000020785221268>,<function functionImportanceA at 0x00000207852216A8>,,,3.0,3.547411600000487,1.0,5.497837399998389,4.0,5.9318777000007685,<function functiondiffB at 0x00000207829FF7B8>,<function functiondiffC at 0x00000207829FF9D8>,<function functiondiffA at 0x00000207829FFC80>,,,,,818.0085369000008,878.8760307000011,None,868.376252500002,None,874.0261290999988,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,10,Plan a restaurant visit with your family on the weekend ,Stimuli/10A1.jpg,Stimuli/10A2.jpg,Stimuli/10A3.jpg,Stimuli/10B1.jpg,Stimuli/10B2.jpg,Stimuli/10B3.jpg,Stimuli/10C1.jpg,Stimuli/10C2.jpg,Stimuli/10C3.jpg,,,,,0,8,8,10,,,,,,,,881.9256822999996,None,882.9256190000015,None,888.9258068000017,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,21.248108959982346,11.6820623599815,7.9824381599792105,"[0.2518518518518518, 0.1259259259259259, 0.43148148148148147]","[0.20925925925925926, 0.3425925925925926, -0.03518518518518519]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.975076099999569, 11.674931599998672, 21.241266600001836]",0.006249259979085764,21.247340859979886,['A3'],['B3'],['C3'],['salmon'],['yellow'],['blue'],914.7080921000015,None,10.0,3.6971118000001297,914.7080921000015,None,921.2581611999994,None,9.0,6.514530699998431,931.5575959999987,None,0.0,7.6649590999986685,925.1245216999996,None,10.0,6.498478799996519,<function functionImportanceB at 0x0000020785221A60>,<function functionImportanceA at 0x00000207829FF1E0>,<function functionImportanceC at 0x0000020785221620>,,,-0.0,5.681022600001597,1.0,4.6814376000002085,1.0,6.498478799996519,<function functiondiffC at 0x00000207829FF378>,<function functiondiffB at 0x00000207829FF048>,<function functiondiffA at 0x00000207829FF950>,,,,,892.9993746,950.3738856999989,None,946.4741345000002,None,939.1741986000015,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,35,Plan how you want to do your grocery shopping ,Stimuli/35A1.jpg,Stimuli/35A2.jpg,Stimuli/35A3.jpg,Stimuli/35B1.jpg,Stimuli/35B2.jpg,Stimuli/35B3.jpg,Stimuli/35C1.jpg,Stimuli/35C2.jpg,Stimuli/35C3.jpg,,,,,0,9,9,35,,,,,,,,955.5567588000013,None,956.5570189999999,None,962.5569600999988,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,13.49085391999688,4.7579736199986655,20.47431081999821,"[0.29814814814814816, -0.38425925925925924, 0.39166666666666666]","[0.20833333333333334, -0.08518518518518518, 0.06481481481481481]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.752228900000773, 13.485283900001377, 20.468347599999106]",0.004987419997632969,20.473206719998416,['A3'],['B1'],['C1'],['blue'],['salmon'],['yellow'],984.7394119000019,None,7.0,4.080414000000019,984.7394119000019,None,1002.3555994999988,None,10.0,4.281759900000907,988.8894829000019,None,2.0,8.114589799999521,997.0392931999995,None,3.0,5.181906500001787,<function functionImportanceC at 0x00000207857818C8>,<function functionImportanceA at 0x00000207829FF0D0>,<function functionImportanceB at 0x0000020785221BF8>,,,5.0,4.030886299999111,0.0,2.881200899999385,4.0,5.181906500001787,<function functiondiffC at 0x0000020785781730>,<function functiondiffB at 0x00000207829FF488>,<function functiondiffA at 0x0000020785221EA0>,,,,,963.7867592000002,1014.5055008999989,None,1011.6223769999997,None,1006.4888944000013,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,7,Plan your Sunday breakfast ,Stimuli/7A1.jpg,Stimuli/7A2.jpg,Stimuli/7A3.jpg,Stimuli/7B1.jpg,Stimuli/7B2.jpg,Stimuli/7B3.jpg,Stimuli/7C1.jpg,Stimuli/7C2.jpg,Stimuli/7C3.jpg,,,,,0,10,10,7,,,,,,,,1018.055148899999,None,1019.0552849000014,None,1025.0552558000018,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,6.431841209967388,14.431792909967044,10.898683709969191,"[0.36018518518518516, 0.05, 0.3611111111111111]","[-0.23981481481481481, -0.4046296296296296, -0.028703703703703703]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.415414299997792, 10.881683299998258, 14.415085900000122]",0.01587250996817602,14.430706109968014,['A2'],['B3'],['C2'],['yellow'],['salmon'],['blue'],1045.9376913000015,None,10.0,2.3304462999985844,1045.9376913000015,None,1065.9204719000008,None,10.0,5.298737600001914,1049.5376676000014,None,9.0,8.680807199998526,1058.8208928000022,None,7.0,6.998400799999217,<function functionImportanceC at 0x0000020785781488>,<function functionImportanceA at 0x00000207829FF2F0>,<function functionImportanceB at 0x00000207857810D0>,,,2.0,5.581245499997749,-0.0,4.647679400000925,1.0,6.998400799999217,<function functiondiffB at 0x00000207829FFAE8>,<function functiondiffC at 0x0000020785781268>,<function functiondiffA at 0x00000207829FFBF8>,,,,,1031.0586304999997,1077.820512000002,None,1070.0040479999989,None,1074.3706227000002,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,25,Plan how you want to read a book in your free time ,Stimuli/25A1.jpg,Stimuli/25A2.jpg,Stimuli/25A3.jpg,Stimuli/25B1.jpg,Stimuli/25B2.jpg,Stimuli/25B3.jpg,Stimuli/25C1.jpg,Stimuli/25C2.jpg,Stimuli/25C3.jpg,,,,,0,11,11,25,,,,,,,,1082.386790200002,None,1083.3868546000012,None,1089.3870210000023,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,13.296038630000112,17.296095429999696,7.796887329997844,"[-0.3416666666666667, 0.37037037037037035, 0.27037037037037037]","[-0.13240740740740742, -0.01574074074074074, 0.18333333333333332]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.786696299997857, 13.28660630000013, 17.28637019999951]",0.009017129999847384,17.295235929999762,['A1'],['B1'],['C3'],['salmon'],['yellow'],['blue'],1108.669402399999,None,9.0,6.913879399999132,1108.669402399999,None,1131.518963800001,None,5.0,5.1149884999977075,1115.9861225999994,None,8.0,12.113658399997803,1127.8371899000012,None,7.0,3.631852299997263,<function functionImportanceC at 0x00000207857819D8>,<function functionImportanceA at 0x00000207857817B8>,<function functionImportanceB at 0x0000020785781400>,,,2.0,6.914520300000731,3.0,7.464657799999259,1.0,3.631852299997263,<function functiondiffA at 0x0000020785141A60>,<function functiondiffC at 0x0000020785781378>,<function functiondiffB at 0x0000020785221C80>,,,,,1090.9106801999988,1136.5355430000018,None,1146.3683103000003,None,1143.5518954,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,13,Plan a romantic date this weekend,Stimuli/13A1.jpg,Stimuli/13A2.jpg,Stimuli/13A3.jpg,Stimuli/13B1.jpg,Stimuli/13B2.jpg,Stimuli/13B3.jpg,Stimuli/13C1.jpg,Stimuli/13C2.jpg,Stimuli/13C3.jpg,,,,,0,12,12,13,,,,,,,,1153.3347469,None,1154.334833500001,None,1160.334937300002,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,20.662489660000574,13.014765959997021,24.37984395999956,"[-0.3425925925925926, -0.15185185185185185, -0.3277777777777778]","[-0.0962962962962963, -0.28703703703703703, 0.09074074074074075]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[13.005689800000255, 20.654376300000877, 24.37143179999839]",0.00748015999852214,24.37860806000026,['A3'],['B1'],['C1'],['yellow'],['blue'],['salmon'],1186.3838278000003,None,9.0,2.913425599999755,1186.3838278000003,None,1189.4172199999994,None,10.0,5.26427909999984,1194.6671051000012,None,9.0,5.248414599998796,1199.9167959000006,None,3.0,5.164883699999336,<function functionImportanceB at 0x0000020785781F28>,<function functionImportanceC at 0x00000207857816A8>,<function functionImportanceA at 0x00000207829FFA60>,,,2.0,4.3310939999973925,2.0,4.6314443000010215,-0.0,5.164883699999336,<function functiondiffC at 0x0000020785781158>,<function functiondiffB at 0x0000020785781AE8>,<function functiondiffA at 0x0000020785781D08>,,,,,1161.528306100001,1213.8667320000022,None,1209.233355100001,None,1205.050062800001,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
