Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffA_response,slider_diffA_rt,slider_diffC_response,slider_diffC_rt,slider_diffB_response,slider_diffB_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,27,Plan what festival to visit with your friends,Stimuli/27A1.jpg,Stimuli/27A2.jpg,Stimuli/27A3.jpg,Stimuli/27B1.jpg,Stimuli/27B2.jpg,Stimuli/27B3.jpg,Stimuli/27C1.jpg,Stimuli/27C2.jpg,Stimuli/27C3.jpg,,,,,0,18,18,27,,,,,,,,1149.6599428999998,None,1150.6599537999991,None,1156.6598900000008,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,14.193413259999943,6.193734559999939,18.160097160000078,"[0.03425925925925926, 0.37777777777777777, 0.2601851851851852]","[0.4083333333333333, 0.03611111111111111, 0.17685185185185184]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.187306300000273, 14.187224600000263, 18.15339049999966]",0.005584660000749864,18.15897686000062,['A3'],['B3'],['C3'],['blue'],['salmon'],['yellow'],1176.4095710000001,None,7.0,2.580388500000481,1176.4095710000001,None,1179.0927351999999,None,10.0,2.6312469000004057,1181.6923848999995,None,10.0,1.5317112999982783,1183.2591054999994,None,10.0,1.481762000001254,<function functionImportanceA at 0x000001E4A731DE18>,<function functionImportanceB at 0x000001E4A731D9D8>,<function functionImportanceC at 0x000001E4A731DD08>,,,4.0,4.764066700001422,10.0,2.6312469000004057,6.0,4.881220499999472,<function functiondiffA at 0x000001E4A731DB70>,<function functiondiffB at 0x000001E4A731DBF8>,<function functiondiffC at 0x000001E4A731D048>,,,,,1157.7707248000006,1184.7257838999994,None,1189.5106044000004,None,1194.4089612000007,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,37,Plan your cleaning routine ,Stimuli/37A1.jpg,Stimuli/37A2.jpg,Stimuli/37A3.jpg,Stimuli/37B1.jpg,Stimuli/37B2.jpg,Stimuli/37B3.jpg,Stimuli/37C1.jpg,Stimuli/37C2.jpg,Stimuli/37C3.jpg,,,,,0,19,19,37,,,,,,,,1197.9586682999998,None,1198.9587446000005,None,1204.9587976000003,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,6.118044259997987,15.917987359996914,8.401889159997154,"[0.26666666666666666, 0.09259259259259259, -0.1814814814814815]","[-0.19907407407407407, -0.3851851851851852, 0.262037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.107961099998647, 8.39123219999965, 15.907736899998781]",0.009578259998306748,15.917030359998535,['A2'],['B1'],['C2'],['blue'],['salmon'],['yellow'],1222.4580435000007,None,1.0,1.7304552999994485,1222.4580435000007,None,1229.2246685999999,None,10.0,2.3984005999991496,1224.2414128,None,0.0,4.947915000000648,1231.6247230999998,None,10.0,2.8483966999992845,<function functionImportanceB at 0x000001E4A59C4EA0>,<function functionImportanceA at 0x000001E4A59C4510>,<function functionImportanceC at 0x000001E4A731DAE8>,,,0.0,3.3810164999995322,5.0,2.3984005999991496,10.0,2.3481756999990466,<function functiondiffA at 0x000001E4A59C41E0>,<function functiondiffB at 0x000001E4A59C40D0>,<function functiondiffC at 0x000001E4A59C4730>,,,,,1206.0647984999996,1234.474731799999,None,1237.8745445999994,None,1240.2410323999993,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,8,Plan the interior of your living-room ,Stimuli/8A1.jpg,Stimuli/8A2.jpg,Stimuli/8A3.jpg,Stimuli/8B1.jpg,Stimuli/8B2.jpg,Stimuli/8B3.jpg,Stimuli/8C1.jpg,Stimuli/8C2.jpg,Stimuli/8C3.jpg,,,,,0,20,20,8,,,,,,,,1245.5240436000004,None,1246.5250868000003,None,1252.5241179999994,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,25.593644280001172,32.09373118000076,39.027422980001575,"[-0.31203703703703706, 0.03888888888888889, 0.32685185185185184]","[0.09074074074074075, 0.3527777777777778, 0.0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[25.584387799999604, 32.08401260000028, 39.017483899999206]",0.008791180001935572,39.02584738000223,['A1'],['B3'],['C3'],['blue'],['yellow'],['salmon'],1296.8226214000006,None,-0.0,1.4467580000000453,1296.8226214000006,None,1298.3394078000001,None,10.0,3.081276099999741,1303.1727186999997,None,10.0,3.231109700000161,1306.6226394999994,None,10.0,3.548144099999263,<function functionImportanceA at 0x000001E4A731D158>,<function functionImportanceB at 0x000001E4A731D400>,<function functionImportanceC at 0x000001E4A59C4D08>,,,10.0,1.5142682000005152,10.0,3.081276099999741,10.0,1.830717499999082,<function functiondiffA at 0x000001E4A731DC80>,<function functiondiffC at 0x000001E4A731D730>,<function functiondiffB at 0x000001E4A731D950>,,,,,1257.3385364999995,1308.2228722,None,1312.2892759999995,None,1310.3559416999997,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,29,Plan a day in the mountains ,Stimuli/29A1.jpg,Stimuli/29A2.jpg,Stimuli/29A3.jpg,Stimuli/29B1.jpg,Stimuli/29B2.jpg,Stimuli/29B3.jpg,Stimuli/29C1.jpg,Stimuli/29C2.jpg,Stimuli/29C3.jpg,,,,,0,21,21,29,,,,,,,,1313.1056393,None,1314.1059626000006,None,1320.1056967000004,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,16.891274460000204,7.758316359999299,13.825285760000043,"[-0.19814814814814816, -0.35462962962962963, 0.0962962962962963]","[0.30462962962962964, 0.15092592592592594, 0.35833333333333334]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.752504399999452, 13.819297300000471, 16.88558809999995]",0.0050212599999213126,16.890567459999147,['A3'],['B1'],['C1'],['yellow'],['blue'],['salmon'],1338.6716367999998,None,7.0,2.980201099999249,1338.6716367999998,None,1341.7718351000003,None,10.0,2.247537499999453,1346.621314,None,3.0,2.081968599999527,1344.0383832999996,None,10.0,2.581884600000194,<function functionImportanceA at 0x000001E4A731D2F0>,<function functionImportanceC at 0x000001E4A76A78C8>,<function functionImportanceB at 0x000001E4A731D1E0>,,,7.0,3.497665099999722,2.0,2.247537499999453,0.0,3.832036899999366,<function functiondiffA at 0x000001E4A731DF28>,<function functiondiffC at 0x000001E4A731D510>,<function functiondiffB at 0x000001E4A731D8C8>,,,,,1321.3006960999992,1348.671526,None,1354.454730899999,None,1352.171511299999,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,39,Plan what kind of watch you want to buy,Stimuli/39A1.jpg,Stimuli/39A2.jpg,Stimuli/39A3.jpg,Stimuli/39B1.jpg,Stimuli/39B2.jpg,Stimuli/39B3.jpg,Stimuli/39C1.jpg,Stimuli/39C2.jpg,Stimuli/39C3.jpg,,,,,0,22,22,39,,,,,,,,1357.8044828000002,None,1358.8046845999997,None,1364.8045088,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,21.95582542000011,7.256591819999812,17.789788520000002,"[0.30833333333333335, -0.22777777777777777, -0.3648148148148148]","[0.2388888888888889, -0.3675925925925926, -0.11388888888888889]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.252112199999829, 17.784927900000184, 21.951482299999043]",0.0037885199999436736,21.955240219998814,['A2'],['B1'],['C3'],['yellow'],['salmon'],['blue'],1388.3869907999997,None,2.0,2.796640299999126,1388.3869907999997,None,1391.2538628000002,None,10.0,2.84811450000052,1394.1036014000001,None,10.0,1.41568929999994,1395.5870135000005,None,0.0,1.8816577999987203,<function functionImportanceA at 0x000001E4A731DD90>,<function functionImportanceB at 0x000001E4A76A7B70>,<function functionImportanceC at 0x000001E4A76A7400>,,,4.0,4.064683699998568,8.0,2.84811450000052,0.0,2.0475509999996575,<function functiondiffA at 0x000001E4A4DFD158>,<function functiondiffB at 0x000001E4A56E7378>,<function functiondiffC at 0x000001E4A56E7EA0>,,,,,1365.9513275999998,1397.4204031000008,None,1401.5036349999991,None,1403.5702134999992,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,11,Plan a hike in nature on a free day,Stimuli/11A1.jpg,Stimuli/11A2.jpg,Stimuli/11A3.jpg,Stimuli/11B1.jpg,Stimuli/11B2.jpg,Stimuli/11B3.jpg,Stimuli/11C1.jpg,Stimuli/11C2.jpg,Stimuli/11C3.jpg,,,,,0,23,23,11,,,,,,,,1405.4865695999997,None,1406.4866600999994,None,1412.4866958000002,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,4.008035139999265,4.358351040000343,10.142100540000683,"[0.35555555555555557, 0.29814814814814816, -0.40925925925925927]","[0.027777777777777776, 0.26296296296296295, -0.1787037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.002931500001068, 4.3529741000002105, 10.136407900001359]",0.004598139999870909,10.140776939999341,['A2'],['B2'],['C3'],['yellow'],['blue'],['salmon'],1424.2361624000005,None,8.0,1.846773100000064,1424.2361624000005,None,1430.936187199999,None,10.0,2.264996299998529,1426.152919099999,None,10.0,2.081121400000484,1428.2528758000008,None,6.0,2.6648826000000554,<function functionImportanceB at 0x000001E4A731DEA0>,<function functionImportanceC at 0x000001E4A731D840>,<function functionImportanceA at 0x000001E4A510AC80>,,,-0.0,1.764625800000431,0.0,2.264996299998529,0.0,2.4479111000000557,<function functiondiffC at 0x000001E4A76A7510>,<function functiondiffB at 0x000001E4A76A71E0>,<function functiondiffA at 0x000001E4A76A7A60>,,,,,1413.6154203999995,1438.2692418000006,None,1435.8027168999997,None,1433.186021899999,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,4,Plan a game night at your place,Stimuli/4A1.jpg,Stimuli/4A2.jpg,Stimuli/4A3.jpg,Stimuli/4B1.jpg,Stimuli/4B2.jpg,Stimuli/4B3.jpg,Stimuli/4C1.jpg,Stimuli/4C2.jpg,Stimuli/4C3.jpg,,,,,0,24,24,4,,,,,,,,1439.5523226000005,None,1440.5525486000006,None,1446.5523761999993,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,17.066935580001882,10.016427480002676,7.58335678000185,"[-0.39166666666666666, -0.15462962962962962, -0.35833333333333334]","[0.12685185185185185, -0.3037037037037037, -0.1527777777777778]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.578442500000165, 10.011619200000496, 17.062547699999413]",0.00398898000275949,17.065813280003567,['A1'],['B3'],['C1'],['salmon'],['blue'],['yellow'],1467.4683411000005,None,8.0,1.9796174999992218,1467.4683411000005,None,1470.5182762000004,None,5.0,4.398631800000658,1477.201654299999,None,10.0,2.0818742999999813,1475.2527895000003,None,10.0,3.281789000000572,<function functionImportanceA at 0x000001E4A56E7048>,<function functionImportanceC at 0x000001E4A731D6A8>,<function functionImportanceB at 0x000001E4A56E7158>,,,6.0,4.2478107000006275,0.0,4.398631800000658,2.0,2.681140900000173,<function functiondiffB at 0x000001E4A731DA60>,<function functiondiffC at 0x000001E4A76A76A8>,<function functiondiffA at 0x000001E4A56E7620>,,,,,1449.9400805000005,1484.9513473999996,None,1479.3016331,None,1482.3847062000004,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,34,Plan what car you want to buy,Stimuli/34A1.jpg,Stimuli/34A2.jpg,Stimuli/34A3.jpg,Stimuli/34B1.jpg,Stimuli/34B2.jpg,Stimuli/34B3.jpg,Stimuli/34C1.jpg,Stimuli/34C2.jpg,Stimuli/34C3.jpg,,,,,0,25,25,34,,,,,,,,1488.4010385000001,None,1489.4011140999992,None,1495.4011348999993,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,5.883445560000837,2.60040176000075,11.700469760000487,"[0.03796296296296296, 0.2796296296296296, 0.35648148148148145]","[-0.32037037037037036, -0.2611111111111111, 0.019444444444444445]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.5883911000000808, 5.871744899999612, 11.68817560000025]",0.011303360000965768,11.699275259999922,['A1'],['B1'],['C2'],['blue'],['salmon'],['yellow'],1510.7004727999993,None,8.0,2.197553299998617,1510.7004727999993,None,1518.5167641999997,None,10.0,2.6651402999996208,1515.9005507000002,None,10.0,2.51529710000068,1513.0006668999995,None,10.0,1.9310479000014311,<function functionImportanceC at 0x000001E4A76A77B8>,<function functionImportanceB at 0x000001E4A76A7048>,<function functionImportanceA at 0x000001E4A56E7B70>,,,0.0,4.5313614000006055,-0.0,2.6651402999996208,-0.0,1.9146460000010848,<function functiondiffC at 0x000001E4A76A7488>,<function functiondiffB at 0x000001E4A76A7950>,<function functiondiffA at 0x000001E4A56E7840>,,,,,1498.5450134000002,1524.9503499000002,None,1522.9171012000006,None,1520.1004563000006,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,1,Plan how to study for an exam,Stimuli/1A1.jpg,Stimuli/1A2.jpg,Stimuli/1A3.jpg,Stimuli/1B1.jpg,Stimuli/1B2.jpg,Stimuli/1B3.jpg,Stimuli/1C1.jpg,Stimuli/1C2.jpg,Stimuli/1C3.jpg,,,,,0,26,26,1,,,,,,,,1528.6664498999999,None,1529.6666726000003,None,1535.6666719999994,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,14.037880080000832,11.521675180001694,2.8222120800019184,"[0.3212962962962963, 0.4212962962962963, 0.0787037037037037]","[-0.21666666666666667, 0.004629629629629629, -0.31666666666666665]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.818238100000599, 11.518083499999193, 14.034456999999747]",0.002853980000509182,14.037242680000418,['A3'],['B2'],['C3'],['salmon'],['yellow'],['blue'],1551.2827947000005,None,8.0,1.6304444999987027,1551.2827947000005,None,1556.9827172999994,None,7.0,2.615396099999998,1554.7493718999995,None,10.0,2.2149034999983996,1552.9495831999993,None,10.0,1.7315494000013132,<function functionImportanceC at 0x000001E4A76A79D8>,<function functionImportanceB at 0x000001E4A76A7598>,<function functionImportanceA at 0x000001E4A76A7AE8>,,,-0.0,4.048209200000201,-0.0,2.615396099999998,7.0,2.6311984000003577,<function functiondiffC at 0x000001E4A59C4048>,<function functiondiffB at 0x000001E4A76A7840>,<function functiondiffA at 0x000001E4A56E7D90>,,,,,1536.7638000000006,1564.5494581999992,None,1561.899483699999,None,1559.5496354999996,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,7,Plan your Sunday breakfast ,Stimuli/7A1.jpg,Stimuli/7A2.jpg,Stimuli/7A3.jpg,Stimuli/7B1.jpg,Stimuli/7B2.jpg,Stimuli/7B3.jpg,Stimuli/7C1.jpg,Stimuli/7C2.jpg,Stimuli/7C3.jpg,,,,,0,27,27,7,,,,,,,,1568.1153627000003,None,1569.1157428000006,None,1575.1157996000002,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,15.513625140003569,7.714441340003759,19.747396540004047,"[0.26666666666666666, 0.2824074074074074, -0.22592592592592592]","[-0.21296296296296297, 0.2388888888888889, 0.3416666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.6973837000005005, 15.496734600001218, 19.7301494000003]",0.016290240004309453,19.746223640004246,['A3'],['B2'],['C1'],['blue'],['yellow'],['salmon'],1601.2481571999997,None,3.0,2.113795499999469,1601.2481571999997,None,1615.7809178999996,None,10.0,3.431939300000522,1605.3212743000004,None,10.0,5.5311428000004526,1610.1647365000008,None,7.0,5.015361300000222,<function functionImportanceB at 0x000001E4A731D268>,<function functionImportanceC at 0x000001E4A731D620>,<function functionImportanceA at 0x000001E4A76A72F0>,,,10.0,2.8144350000002305,0.0,3.431939300000522,8.0,3.380349400000341,<function functiondiffA at 0x000001E4A59C4598>,<function functiondiffC at 0x000001E4A76A70D0>,<function functiondiffB at 0x000001E4A76A7E18>,,,,,1581.0530904000007,1617.9308918999996,None,1625.9811343000001,None,1620.6144038999992,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,6,Plan your wedding,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,28,28,6,,,,,,,,1628.1973620000008,None,1629.1975172000002,None,1635.1975843,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,8.988006120001955,14.82153092000226,19.338382420002745,"[0.10462962962962963, -0.21666666666666667, -0.362962962962963]","[0.35833333333333334, 0.32314814814814813, 0.11388888888888889]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.970928800001275, 14.8040732999998, 19.320712800001274]",0.016648220002025482,19.337277820002782,['A1'],['B2'],['C2'],['salmon'],['yellow'],['blue'],1660.2632178000003,None,7.0,2.6798054999999295,1660.2632178000003,None,1674.9629671999992,None,10.0,3.1982197999986965,1664.7966560000004,None,10.0,6.4642298000017036,1670.7464538999993,None,6.0,4.231454500000837,<function functionImportanceB at 0x000001E4A731D7B8>,<function functionImportanceC at 0x000001E4ABF9F2F0>,<function functionImportanceA at 0x000001E4A731D598>,,,0.0,3.015002699999968,7.0,3.1982197999986965,6.0,4.4310947000012675,<function functiondiffB at 0x000001E4A76A7BF8>,<function functiondiffA at 0x000001E4A76A7D08>,<function functiondiffC at 0x000001E4A76A7EA0>,,,,,1640.4777343999995,1681.6794778999993,None,1677.3296828999992,None,1684.7960051999999,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,14,Plan your own Pizza for dinner,Stimuli/14A1.jpg,Stimuli/14A2.jpg,Stimuli/14A3.jpg,Stimuli/14B1.jpg,Stimuli/14B2.jpg,Stimuli/14B3.jpg,Stimuli/14C1.jpg,Stimuli/14C2.jpg,Stimuli/14C3.jpg,,,,,0,29,29,14,,,,,,,,1688.5288899000006,None,1689.5291992999992,None,1695.5293309000008,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,25.413417360001404,18.597387560001152,12.980881160001445,"[0.3296296296296296, -0.3212962962962963, 0.25833333333333336]","[0.025925925925925925, 0.07407407407407407, -0.2324074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.971755200000189, 18.58844809999937, 25.404952499999126]",0.008056060001763399,25.412741860001915,['A1'],['B3'],['C2'],['blue'],['salmon'],['yellow'],1722.6115018,None,3.0,1.9804382000002079,1722.6115018,None,1727.7782480000005,None,10.0,1.6153823000004195,1724.7450198000006,None,10.0,1.7646046000008937,1726.4617383999994,None,10.0,1.2817512999990868,<function functionImportanceB at 0x000001E4ABF9F8C8>,<function functionImportanceC at 0x000001E4ABF9F1E0>,<function functionImportanceA at 0x000001E4ABF9F7B8>,,,0.0,1.897589500000322,10.0,1.6153823000004195,7.0,4.064863800000239,<function functiondiffA at 0x000001E4A76A7620>,<function functiondiffB at 0x000001E4A76A7D90>,<function functiondiffC at 0x000001E4A76A7268>,,,,,1696.7200635999998,1729.3282536999996,None,1731.2783345000007,None,1735.3447013999994,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,42,Plan how to draw a painting ,Stimuli/42A1.jpg,Stimuli/42A2.jpg,Stimuli/42A3.jpg,Stimuli/42B1.jpg,Stimuli/42B2.jpg,Stimuli/42B3.jpg,Stimuli/42C1.jpg,Stimuli/42C2.jpg,Stimuli/42C3.jpg,,,,,0,30,30,42,,,,,,,,1741.4278051000001,None,1742.4278821000007,None,1748.4278111000003,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,4.211906360000285,16.17865265999899,11.962266659998932,"[-0.3277777777777778, 0.35, -0.29907407407407405]","[0.1259259259259259, 0.03888888888888889, -0.05185185185185185]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.195705000000089, 11.94559079999999, 16.162215500000457]",0.01568905999920389,16.177627159999247,['A2'],['B2'],['C1'],['blue'],['yellow'],['salmon'],1766.3438017999997,None,3.0,1.8135076999988087,1766.3438017999997,None,1770.2438187000007,None,8.0,3.04854239999986,1773.1605416999992,None,8.0,2.3316070000000764,1768.2105255000006,None,10.0,1.8481868999988365,<function functionImportanceC at 0x000001E4ABF9FE18>,<function functionImportanceA at 0x000001E4ABF9FF28>,<function functionImportanceB at 0x000001E4ABF9FEA0>,,,0.0,3.0311966000008397,10.0,3.04854239999986,-0.0,2.114514799999597,<function functiondiffB at 0x000001E4ABF9FD90>,<function functiondiffC at 0x000001E4ABF9FD08>,<function functiondiffA at 0x000001E4ABF9F048>,,,,,1749.6978282,1779.8435852000002,None,1775.4770157000003,None,1777.6102984999998,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,20,Plan a tea party with your friends,Stimuli/20A1.jpg,Stimuli/20A2.jpg,Stimuli/20A3.jpg,Stimuli/20B1.jpg,Stimuli/20B2.jpg,Stimuli/20B3.jpg,Stimuli/20C1.jpg,Stimuli/20C2.jpg,Stimuli/20C3.jpg,,,,,0,31,31,20,,,,,,,,1782.3599730000005,None,1783.3599582999996,None,1789.3600251000007,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,18.403156620002846,7.986869520002074,4.7537596200036205,"[0.3037037037037037, 0.040740740740740744, -0.16111111111111112]","[0.2388888888888889, 0.3888888888888889, 0.275]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.737475699999777, 7.970879699998477, 18.387242400000105]",0.015325620002840878,18.402378220001992,['A3'],['B1'],['C1'],['salmon'],['blue'],['yellow'],1811.8093752000004,None,5.0,1.996905300000435,1811.8093752000004,None,1818.3592248999994,None,5.0,2.948372599999857,1816.2759643999998,None,10.0,4.4314051999990625,1821.2757932000004,None,6.0,2.998537399998895,<function functionImportanceB at 0x000001E4A76A7C80>,<function functionImportanceA at 0x000001E4A76A7730>,<function functionImportanceC at 0x000001E4ABF9F730>,,,8.0,2.681794099999024,6.0,2.948372599999857,0.0,2.631265499998335,<function functiondiffB at 0x000001E4ABF9F510>,<function functiondiffC at 0x000001E4ABF9F378>,<function functiondiffA at 0x000001E4ABF9F840>,,,,,1792.9526308999993,1830.292195599999,None,1824.8256904999998,None,1826.9256685,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,5,Plan a birthday party for your younger self when you turn eight,Stimuli/5A1.jpg,Stimuli/5A2.jpg,Stimuli/5A3.jpg,Stimuli/5B1.jpg,Stimuli/5B2.jpg,Stimuli/5B3.jpg,Stimuli/5C1.jpg,Stimuli/5C2.jpg,Stimuli/5C3.jpg,,,,,0,32,32,5,,,,,,,,1832.491779599999,None,1833.4920490999993,None,1839.4922162000003,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,14.816857000001619,5.717425700002423,9.250646500002404,"[0.35462962962962963, 0.24814814814814815, -0.34444444444444444]","[-0.013888888888888888, 0.2324074074074074, -0.10925925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.716296400001738, 9.249243500000375, 14.815826500000185]",0.0003494000011414755,14.81602340000245,['A3'],['B2'],['C2'],['yellow'],['salmon'],['blue'],1860.5913402000006,None,3.0,1.6969539999990957,1860.5913402000006,None,1864.9077357000006,None,10.0,5.114455699998871,1869.0746055,None,10.0,4.4323398000015,1872.5576600999993,None,10.0,3.415129999999408,<function functionImportanceA at 0x000001E4ABF9F950>,<function functionImportanceB at 0x000001E4ABF9F6A8>,<function functionImportanceC at 0x000001E4A59C4B70>,,,10.0,3.080587899999955,0.0,5.114455699998871,0.0,2.9480636000007507,<function functiondiffA at 0x000001E4A76A7158>,<function functiondiffB at 0x000001E4ABF9F598>,<function functiondiffC at 0x000001E4AC364840>,,,,,1845.3134252,1876.1245538999992,None,1878.7743606999993,None,1881.5240935000002,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
