Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,question_diffA_started,question_diffA_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,35,Plan how you want to do your grocery shopping ,Stimuli/35A1.jpg,Stimuli/35A2.jpg,Stimuli/35A3.jpg,Stimuli/35B1.jpg,Stimuli/35B2.jpg,Stimuli/35B3.jpg,Stimuli/35C1.jpg,Stimuli/35C2.jpg,Stimuli/35C3.jpg,,,,,0,29,29,35,,,,,,,,2307.6216940000013,None,2308.6220323000016,None,2314.622121300001,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,27.14919354000085,17.21650024000155,6.917170340000666,"[-0.3175925925925926, 0.017592592592592594, -0.14537037037037037]","[-0.11388888888888889, -0.3731481481481482, -0.39814814814814814]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.914978599999813, 17.214667300000656, 27.14763519999906]",0.0011562400013644947,27.148645140001463,['A1'],['B1'],['C2'],['salmon'],['blue'],['yellow'],2343.487617300001,None,9.0,2.5966635000004317,2343.487617300001,None,2351.354037000001,None,5.0,6.114920100000745,2357.4541637,None,10.0,3.8150846999997157,2346.2210625000007,None,10.0,5.164224300002388,<function functionImportanceB at 0x000002460282C9D8>,<function functionImportanceA at 0x000002460282C158>,<function functionImportanceC at 0x000002460282C7B8>,,,-0.0,4.814203399997496,1.0,6.114920100000745,9.0,2.747927800002799,<function functiondiffB at 0x000002460282CA60>,<function functiondiffC at 0x000002460227B1E0>,<function functiondiffA at 0x000002460282CD90>,,,,,2315.8555436000006,2361.2874744,None,2366.1038611000004,None,2369.920533100001,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,32,Plan how you want to relax after a workday,Stimuli/32A1.jpg,Stimuli/32A2.jpg,Stimuli/32A3.jpg,Stimuli/32B1.jpg,Stimuli/32B2.jpg,Stimuli/32B3.jpg,Stimuli/32C1.jpg,Stimuli/32C2.jpg,Stimuli/32C3.jpg,,,,,0,30,30,32,,,,,,,,2390.0199374000003,None,2391.0199857000007,None,2397.019718899999,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,12.350884690000385,16.399632090000523,22.433325689999037,"[0.10925925925925926, 0.4722222222222222, -0.33611111111111114]","[0.3111111111111111, 0.04814814814814815, 0.08333333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.348396099998354, 16.396830699999555, 22.43024130000049]",0.0020740899999509566,22.432085789998382,['A1'],['B1'],['C2'],['blue'],['salmon'],['yellow'],2422.9353967000025,None,2.0,2.913706200000888,2422.9353967000025,None,2427.0022728000004,None,1.0,7.19790009999997,2437.185295700001,None,4.0,4.365039000000252,2433.9187010999995,None,10.0,4.047888600001897,<function functionImportanceA at 0x000002460282C950>,<function functionImportanceB at 0x000002460282CD08>,<function functionImportanceC at 0x000002460282CBF8>,,,1.0,5.447805399999197,9.0,7.19790009999997,9.0,2.8985561999979836,<function functiondiffB at 0x000002460282C0D0>,<function functiondiffA at 0x000002460282CAE8>,<function functiondiffC at 0x000002460282C510>,,,,,2400.0369799,2441.7183781999993,None,2449.934931,None,2447.351743200001,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,3,Plan a movie night with a friend,Stimuli/3A1.jpg,Stimuli/3A2.jpg,Stimuli/3A3.jpg,Stimuli/3B1.jpg,Stimuli/3B2.jpg,Stimuli/3B3.jpg,Stimuli/3C1.jpg,Stimuli/3C2.jpg,Stimuli/3C3.jpg,,,,,0,31,31,3,,,,,,,,2452.667717100001,None,2453.6682120000005,None,2459.6680589000025,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,15.913699139997334,7.364280539997708,38.71364403999905,"[0.24259259259259258, 0.30833333333333335, 0.36203703703703705]","[0.2722222222222222, -0.19722222222222222, 0.026851851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.351178400000208, 15.901036499999464, 38.700210799997876]",0.012230439999257214,38.712401339998905,['A1'],['B3'],['C3'],['salmon'],['yellow'],['blue'],2502.433139200002,None,3.0,4.363246400000207,2502.433139200002,None,2506.8998111,None,10.0,3.347770700002002,2511.9331679999996,None,2.0,4.3480743000000075,2515.3164168000003,None,7.0,4.614963200001512,<function functionImportanceA at 0x000002460282CC80>,<function functionImportanceC at 0x0000024602DEA6A8>,<function functionImportanceB at 0x0000024600F55C80>,,,4.0,5.931136900002457,9.0,3.347770700002002,1.0,4.981045500000619,<function functiondiffA at 0x000002460282C620>,<function functiondiffC at 0x000002460282CB70>,<function functiondiffB at 0x000002460282CE18>,,,,,2463.265779600002,2528.182799500002,None,2524.5494266000023,None,2519.1997016999994,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,2,Plan which ingredients you want to use for cooking dinner today,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,32,32,2,,,,,,,,2533.2656572000014,None,2534.2658658,None,2540.265809100001,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,26.55838076999862,9.025843870000244,31.61018047000107,"[-0.41944444444444445, 0.1259259259259259, -0.19444444444444445]","[-0.09537037037037037, -0.36203703703703705, 0.362962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.010037399999419, 26.542985000000044, 31.594192299999122]",0.014862470001389738,31.60751276999872,['A2'],['B3'],['C3'],['blue'],['salmon'],['yellow'],2578.5146704,None,9.0,2.578547000000981,2578.5146704,None,2582.2311593000013,None,8.0,5.497710700001335,2587.347407600002,None,9.0,7.731607800000347,2597.780627700002,None,2.0,8.165168099996663,<function functionImportanceA at 0x0000024600F55D08>,<function functionImportanceC at 0x0000024602DEA158>,<function functionImportanceB at 0x0000024602DEA048>,,,2.0,4.164373600000545,8.0,5.497710700001335,10.0,3.814443699997355,<function functiondiffC at 0x000002460282CF28>,<function functiondiffB at 0x000002460282C268>,<function functiondiffA at 0x000002460282C378>,,,,,2546.4402069000025,2610.713758400001,None,2602.730615100001,None,2614.3968404000007,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,38,Plan how you want to go for a run,Stimuli/38A1.jpg,Stimuli/38A2.jpg,Stimuli/38A3.jpg,Stimuli/38B1.jpg,Stimuli/38B2.jpg,Stimuli/38B3.jpg,Stimuli/38C1.jpg,Stimuli/38C2.jpg,Stimuli/38C3.jpg,,,,,0,33,33,38,,,,,,,,2617.429929599999,None,2618.4301768000005,None,2624.4301564000016,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,16.732794969997485,21.39953886999865,9.167353169996204,"[0.05, -0.42592592592592593, -0.2]","[0.3675925925925926, 0.18796296296296297, -0.37222222222222223]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.156732499999634, 16.722742599999037, 21.389318900000944]",0.009535369998047827,21.398633869997866,['A2'],['B1'],['C3'],['blue'],['salmon'],['yellow'],2647.5792796000023,None,10.0,2.514578400001483,2647.5792796000023,None,2653.845928900002,None,10.0,3.1149373999978707,2650.262628799999,None,9.0,3.6310168000018166,2657.012475899999,None,3.0,3.6151009000022896,<function functionImportanceC at 0x0000024602DEA730>,<function functionImportanceA at 0x0000024602DEAF28>,<function functionImportanceB at 0x0000024602DEAEA0>,,,1.0,2.2148095999982615,1.0,3.1149373999978707,8.0,3.9973198999978194,<function functiondiffC at 0x000002460282C2F0>,<function functiondiffA at 0x000002460282C1E0>,<function functiondiffB at 0x000002460282C048>,,,,,2625.706414700002,2668.8119952000015,None,2660.5623471,None,2664.7788868000025,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,10,Plan a restaurant visit with your family on the weekend ,Stimuli/10A1.jpg,Stimuli/10A2.jpg,Stimuli/10A3.jpg,Stimuli/10B1.jpg,Stimuli/10B2.jpg,Stimuli/10B3.jpg,Stimuli/10C1.jpg,Stimuli/10C2.jpg,Stimuli/10C3.jpg,,,,,0,34,34,10,,,,,,,,2670.545868600002,None,2671.545291300001,None,2677.545234199999,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,38.67896447000021,21.496735470002022,4.3639106699993135,"[-0.4074074074074074, 0.4203703703703704, 0.026851851851851852]","[-0.09814814814814815, 0.001851851851851852, -0.3990740740740741]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.357334199998149, 21.490242500000022, 38.6728065999996]",0.005632770000374876,38.67835837000166,['A2'],['B3'],['C1'],['yellow'],['salmon'],['blue'],2720.6771909000017,None,6.0,5.463769999998476,2720.6771909000017,None,2733.5270439000014,None,3.0,17.815022800001316,2726.193858400002,None,2.0,7.197799599998689,2753.960577500002,None,10.0,6.198394899998675,<function functionImportanceC at 0x0000024602DEA598>,<function functionImportanceA at 0x0000024602DEAD08>,<function functionImportanceB at 0x0000024602DEAE18>,,,-0.0,4.131125600000814,1.0,17.815022800001316,9.0,4.530960700001742,<function functiondiffA at 0x0000024602DEABF8>,<function functiondiffB at 0x0000024602DEA2F0>,<function functiondiffC at 0x0000024602DEAB70>,,,,,2681.5360058000006,2762.7595299999994,None,2766.1426180000017,None,2757.4596273999996,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,28,Plan a one-week camping trip in Spain,Stimuli/28A1.jpg,Stimuli/28A2.jpg,Stimuli/28A3.jpg,Stimuli/28B1.jpg,Stimuli/28B2.jpg,Stimuli/28B3.jpg,Stimuli/28C1.jpg,Stimuli/28C2.jpg,Stimuli/28C3.jpg,,,,,0,35,35,28,,,,,,,,2768.7431689000005,None,2769.7425771000017,None,2775.7425532000016,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,18.52216000000044,10.97311020000052,25.05592550000074,"[0.037037037037037035, 0.2388888888888889, -0.27314814814814814]","[-0.3638888888888889, -0.30648148148148147, -0.28888888888888886]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.968755800000508, 18.518047099998512, 25.051289499999257]",0.003591900000174064,25.054416400002083,['A2'],['B2'],['C2'],['blue'],['yellow'],['salmon'],2802.4418382000003,None,2.0,3.829930100000638,2802.4418382000003,None,2811.3912998000014,None,9.0,3.1986052000029304,2806.324767099999,None,3.0,5.0307740999996895,2814.674802900001,None,9.0,2.898868099997344,<function functionImportanceC at 0x000002460319F510>,<function functionImportanceA at 0x0000024602DEAD90>,<function functionImportanceB at 0x0000024600F55400>,,,3.0,2.7645469999988563,9.0,3.1986052000029304,8.0,9.731002599997737,<function functiondiffC at 0x0000024602DEA378>,<function functiondiffB at 0x0000024600F55598>,<function functiondiffA at 0x000002460282C730>,,,,,2776.904381799999,2821.4910906000005,None,2817.474762500002,None,2824.2745614000014,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,15,Plan your own Pasta for lunch,Stimuli/15A1.jpg,Stimuli/15A2.jpg,Stimuli/15A3.jpg,Stimuli/15B1.jpg,Stimuli/15B2.jpg,Stimuli/15B3.jpg,Stimuli/15C1.jpg,Stimuli/15C2.jpg,Stimuli/15C3.jpg,,,,,0,36,36,15,,,,,,,,2833.5249681000023,None,2834.5241554999993,None,2840.5240489000025,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,3.8104621399979806,13.9776564399981,9.227765339997859,"[0.05092592592592592, -0.375, -0.24537037037037038]","[0.46296296296296297, 0.1638888888888889, 0.30462962962962964]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.808410699999513, 9.225088199997117, 13.975264799999422]",0.0016294399974867702,13.976400939995074,['A1'],['B2'],['C2'],['salmon'],['blue'],['yellow'],2856.890096700001,None,10.0,1.9797925000020768,2856.890096700001,None,2863.423326,None,9.0,3.6317081000015605,2867.6897444000024,None,10.0,5.664776300000085,2858.9235579000015,None,1.0,4.397835499999928,<function functionImportanceB at 0x000002460319F730>,<function functionImportanceA at 0x0000024602DEAC80>,<function functionImportanceC at 0x000002460319F1E0>,,,9.0,3.1149224000000686,1.0,3.6317081000015605,1.0,2.8648353000025963,<function functiondiffC at 0x000002460319F598>,<function functiondiffB at 0x000002460319F158>,<function functiondiffA at 0x0000024602DEA510>,,,,,2842.4470359000006,2876.322930800001,None,2872.789570000001,None,2879.4563469000022,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,29,Plan a day in the mountains ,Stimuli/29A1.jpg,Stimuli/29A2.jpg,Stimuli/29A3.jpg,Stimuli/29B1.jpg,Stimuli/29B2.jpg,Stimuli/29B3.jpg,Stimuli/29C1.jpg,Stimuli/29C2.jpg,Stimuli/29C3.jpg,,,,,0,37,37,29,,,,,,,,2881.8401349000014,None,2882.839648500001,None,2888.8393195999997,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,12.78885592000006,18.35566481999922,9.856007419999514,"[0.1111111111111111, 0.362962962962963, 0.37037037037037035]","[-0.3685185185185185, -0.21666666666666667, -0.09259259259259259]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.850962199998321, 12.784345299998677, 18.351079899999604]",0.0038985200008028187,18.354686620001303,['A3'],['B1'],['C3'],['blue'],['salmon'],['yellow'],2908.8720231000007,None,3.0,3.8632316999974137,2908.8720231000007,None,2919.1051688000007,None,10.0,2.5484079999987443,2912.8236846,None,9.0,6.231078100001469,2921.605069199999,None,1.0,3.4152972000010777,<function functionImportanceC at 0x000002460319FBF8>,<function functionImportanceA at 0x000002460319F9D8>,<function functionImportanceB at 0x000002460319F268>,,,9.0,3.7977862000007008,1.0,2.5484079999987443,-0.0,2.2978216000010434,<function functiondiffC at 0x000002460319FD90>,<function functiondiffB at 0x000002460319FD08>,<function functiondiffA at 0x000002460319FC80>,,,,,2890.036642700001,2929.4714561,None,2925.0049185000025,None,2933.3047571999996,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,6,Plan your wedding,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,38,38,6,,,,,,,,2935.1062273000025,None,2936.1211060999995,None,2942.1212803000017,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,17.377660130005097,9.311631130003661,28.144685430004756,"[-0.20277777777777778, -0.012962962962962963, 0.32037037037037036]","[-0.2824074074074074, 0.3962962962962963, 0.21481481481481482]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.300382400000672, 17.36669840000104, 28.13324400000056]",0.010440030004247092,28.14345723000224,['A2'],['B1'],['C2'],['yellow'],['blue'],['salmon'],2975.819985099999,None,8.0,4.73021879999942,2975.819985099999,None,2996.236067400001,None,10.0,4.181501999999455,2991.5697738000017,None,6.0,4.681444300000294,2982.2200871000023,None,6.0,9.747470099999191,<function functionImportanceB at 0x000002460319FEA0>,<function functionImportanceC at 0x000002460319F048>,<function functionImportanceA at 0x000002460319FAE8>,,,8.0,4.580706900000223,10.0,4.181501999999455,-0.0,2.265047000000777,<function functiondiffB at 0x000002460319F7B8>,<function functiondiffC at 0x000002460319F6A8>,<function functiondiffA at 0x000002460319F488>,,,,,2947.2226143000007,2999.6527763000013,None,3004.2194383999995,None,3007.3027638999993,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,27,Plan what festival to visit with your friends,Stimuli/27A1.jpg,Stimuli/27A2.jpg,Stimuli/27A3.jpg,Stimuli/27B1.jpg,Stimuli/27B2.jpg,Stimuli/27B3.jpg,Stimuli/27C1.jpg,Stimuli/27C2.jpg,Stimuli/27C3.jpg,,,,,0,39,39,27,,,,,,,,3008.8036818,None,3009.802677399999,None,3015.802590700001,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,14.251067199998943,23.934412099999463,8.884980699996959,"[0.3277777777777778, -0.387037037037037, -0.21944444444444444]","[-0.25277777777777777, 0.13703703703703704, -0.287962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.882530700000643, 14.249088599997776, 23.932303199999296]",0.00135509999745409,23.933555099996738,['A3'],['B2'],['C2'],['salmon'],['blue'],['yellow'],3041.3846950000006,None,2.0,3.8637180000005173,3041.3846950000006,None,3045.334936700001,None,9.0,3.6812465000002703,3053.3014294000022,None,1.0,2.8819913000006636,3049.0513642000005,None,1.0,4.231875599998602,<function functionImportanceA at 0x000002460227B0D0>,<function functionImportanceB at 0x000002460282C8C8>,<function functionImportanceC at 0x000002460282C488>,,,10.0,2.2812340000018594,8.0,3.6812465000002703,-0.0,4.3978868999984115,<function functiondiffA at 0x0000024600F55268>,<function functiondiffC at 0x0000024602DEA0D0>,<function functiondiffB at 0x0000024602DEA7B8>,,,,,3017.037465199999,3063.2010771999994,None,3060.551102199999,None,3056.134689800001,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,19,Plan how you want your garden to look like,Stimuli/19A1.jpg,Stimuli/19A2.jpg,Stimuli/19A3.jpg,Stimuli/19B1.jpg,Stimuli/19B2.jpg,Stimuli/19B3.jpg,Stimuli/19C1.jpg,Stimuli/19C2.jpg,Stimuli/19C3.jpg,,,,,0,40,40,19,,,,,,,,3065.0028058000025,None,3066.0176735000023,None,3072.0175280000003,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,12.335691759999463,16.63551966000159,8.03593366000132,"[0.2814814814814815, 0.32314814814814813, 0.09814814814814815]","[-0.18518518518518517, -0.06111111111111111, -0.35]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.020187799997075, 12.320577499998763, 16.61984609999854]",0.014711060000990983,16.634369359999255,['A1'],['B2'],['C2'],['yellow'],['salmon'],['blue'],3092.733523400002,None,9.0,3.714054299998679,3092.733523400002,None,3103.3342691,None,6.0,3.614872900001501,3108.2998522000016,None,3.0,4.731762399998843,3097.600173900002,None,10.0,6.780392299999221,<function functionImportanceB at 0x000002460319F620>,<function functionImportanceA at 0x000002460319F8C8>,<function functionImportanceC at 0x000002460319F378>,,,2.0,5.181080199999997,-0.0,3.614872900001501,9.0,3.0147041999989597,<function functiondiffC at 0x0000024602DEA268>,<function functiondiffB at 0x000002460282CEA0>,<function functiondiffA at 0x0000024600F55BF8>,,,,,3075.6468814,3116.8164056000023,None,3112.0331095,None,3121.799515999999,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,43,Plan your dream house,Stimuli/43A1.jpg,Stimuli/43A2.jpg,Stimuli/43A3.jpg,Stimuli/43B1.jpg,Stimuli/43B2.jpg,Stimuli/43B3.jpg,Stimuli/43C1.jpg,Stimuli/43C2.jpg,Stimuli/43C3.jpg,,,,,0,41,41,43,,,,,,,,3124.3174359000004,None,3125.3325938000016,None,3131.3325700000023,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,17.91247472000032,7.612786120000237,12.713103520000004,"[-0.3814814814814815, 0.075, -0.19074074074074074]","[-0.08148148148148149, -0.43425925925925923, -0.32592592592592595]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.596393899999384, 12.696368500000972, 17.896245899999485]",0.015621919999830425,17.911671720001323,['A3'],['B2'],['C3'],['blue'],['yellow'],['salmon'],3150.898521400002,None,9.0,2.629947000001266,3150.898521400002,None,3156.764930000001,None,1.0,2.6317089999974996,3153.6316202000016,None,10.0,3.1310722999987775,3159.4151859000012,None,9.0,2.665397999997367,<function functionImportanceC at 0x000002460319FF28>,<function functionImportanceA at 0x000002460319F950>,<function functionImportanceB at 0x000002460319F840>,,,8.0,3.231167000001733,-0.0,2.6317089999974996,10.0,3.4143994999976712,<function functiondiffC at 0x0000024602DEA400>,<function functiondiffB at 0x000002460319FA60>,<function functiondiffA at 0x000002460319F0D0>,,,,,3132.5165484999998,3165.898220400002,None,3162.0482642999996,None,3169.148116100001,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,21,Plan your sandwich for lunch,Stimuli/21A1.jpg,Stimuli/21A2.jpg,Stimuli/21A3.jpg,Stimuli/21B1.jpg,Stimuli/21B2.jpg,Stimuli/21B3.jpg,Stimuli/21C1.jpg,Stimuli/21C2.jpg,Stimuli/21C3.jpg,,,,,0,42,42,21,,,,,,,,3172.083035800002,None,3173.097813299999,None,3179.097998699999,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,3.4521842899994226,10.40244819000145,11.752475990000676,"[0.012037037037037037, -0.20092592592592592, -0.3037037037037037]","[0.3388888888888889, -0.32037037037037036, 0.08518518518518518]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.4499800999983563, 10.399801799998386, 11.749691100001655]",0.0017868899994937237,11.751293490000535,['A1'],['B3'],['C2'],['yellow'],['blue'],['salmon'],3192.480670000001,None,10.0,2.8300356999970973,3192.480670000001,None,3195.3805603,None,10.0,3.397441599998274,3202.480428499999,None,2.0,5.181732100001682,3198.7806413,None,1.0,3.665203399999882,<function functionImportanceA at 0x000002460319F400>,<function functionImportanceB at 0x000002460319F2F0>,<function functionImportanceC at 0x00000246039D6048>,,,9.0,5.198002900000574,6.0,3.397441599998274,0.0,2.265018299996882,<function functiondiffB at 0x0000024602DEA488>,<function functiondiffC at 0x00000246039D61E0>,<function functiondiffA at 0x000002460282C400>,,,,,3180.2453271000013,3207.6470897,None,3212.8470328000003,None,3218.0302164000022,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,41,Plan how you want to have dinner tonight ,Stimuli/41A1.jpg,Stimuli/41A2.jpg,Stimuli/41A3.jpg,Stimuli/41B1.jpg,Stimuli/41B2.jpg,Stimuli/41B3.jpg,Stimuli/41C1.jpg,Stimuli/41C2.jpg,Stimuli/41C3.jpg,,,,,0,43,43,41,,,,,,,,3219.8318547000017,None,3220.8465058,None,3226.8466227999997,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,4.3728978100007225,28.072591510001075,19.206738209999457,"[-0.18055555555555555, 0.2722222222222222, 0.26481481481481484]","[-0.4212962962962963, 0.3138888888888889, -0.2324074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.367573600000469, 19.20072169999912, 28.067005900000368]",0.004912010001135059,28.07176380999954,['A1'],['B1'],['C3'],['salmon'],['yellow'],['blue'],3256.745636899999,None,8.0,3.0637410000017553,3256.745636899999,None,3269.0621893999996,None,9.0,2.681828200002201,3260.045551200001,None,7.0,5.880995699997584,3265.778828999999,None,10.0,3.248518200001854,<function functionImportanceC at 0x00000246039D6400>,<function functionImportanceB at 0x00000246039D60D0>,<function functionImportanceA at 0x0000024602DEA9D8>,,,-0.0,2.7481748000027437,10.0,2.681828200002201,3.0,3.364527100002306,<function functiondiffC at 0x00000246039D6730>,<function functiondiffA at 0x000002460319FB70>,<function functiondiffB at 0x0000024602DEAAE8>,,,,,3228.1945668000008,3278.7118580000024,None,3271.7453892000012,None,3275.3286222999996,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
