Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffB_response,slider_diffB_rt,slider_diffA_response,slider_diffA_rt,slider_diffC_response,slider_diffC_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffB_started,question_diffB_stopped,question_diffA_started,question_diffA_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,2,Plan a party to celebrate your birthday,Stimuli/2A1t.jpg,Stimuli/2A2t.jpg,Stimuli/2A3t.jpg,Stimuli/2B1t.jpg,Stimuli/2B2t.jpg,Stimuli/2B3t.jpg,Stimuli/2C1t.jpg,Stimuli/2C2t.jpg,Stimuli/2C3t.jpg,0,0,0,0,,,,,17.984412700000576,None,1,[3.2729490000001533],[3.272953000000598],17.984412700000576,None,71.84641680000004,None,72.85565529999985,None,78.85573699999986,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",82.83445149999989,9.100799839994579,4.667919839994283,12.267949839994799,"[-0.15092592592592594, 0.35185185185185186, 0.3398148148148148]","[0.3574074074074074, -0.3175925925925926, 0.2]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.651800499999808, 9.084863400000359, 12.25142920000053]",0.01543763999507064,12.266666339995027,['A2'],['B1'],['C3'],['yellow'],['blue'],['salmon'],95.5549503000002,None,9.0,5.480529200000092,95.5549503000002,None,102.37163839999994,None,9.0,10.2807042000004,112.95466949999991,None,8.0,8.49842069999977,119.93767920000028,None,5.0,4.848203399999875,<function functionImportanceAt at 0x000001425168FA60>,<function functionImportanceBt at 0x000001425168FE18>,<function functionImportanceCt at 0x000001425168FB70>,137.33744240000033,None,8.0,5.8476297000006525,4.0,10.2807042000004,4.0,5.747838799999954,<function functiondiffBt at 0x000001425162AEA0>,<function functiondiffAt at 0x000001425162AF28>,<function functiondiffCt at 0x000001425162AD90>,,,,,,,,,,,,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,3,Plan one week of vacation,Stimuli/3A1t.jpg,Stimuli/3A2t.jpg,Stimuli/3A3t.jpg,Stimuli/3B1t.jpg,Stimuli/3B2t.jpg,Stimuli/3B3t.jpg,Stimuli/3C1t.jpg,Stimuli/3C2t.jpg,Stimuli/3C3t.jpg,0,1,1,1,,,,,,,,,,,,142.60382070000014,None,143.60389060000034,None,149.60361960000046,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",155.63466640000024,11.957185559990648,8.874056259990539,4.7924241599903326,"[0.007407407407407408, 0.3907407407407407, -0.34074074074074073]","[0.31666666666666665, -0.049074074074074076, 0.07222222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.78752330000043, 8.86942739999995, 11.952765]",0.0039170599902718095,11.956457559990668,['A2'],['B1'],['C1'],['blue'],['yellow'],['salmon'],168.05303110000023,None,9.0,3.4640277999997124,168.05303110000023,None,182.7190384000005,None,2.0,7.098264399999607,189.6358854,None,4.0,7.798674900000151,173.05306380000002,None,9.0,9.180991000000176,<function functionImportanceCt at 0x000001423EF431E0>,<function functionImportanceAt at 0x000001425168F9D8>,<function functionImportanceBt at 0x000001425168FD90>,208.93542979999984,None,7.0,6.280670500000269,3.0,7.098264399999607,9.0,6.264436599999499,<function functiondiffBt at 0x000001425162A598>,<function functiondiffCt at 0x000001425162AA60>,<function functiondiffAt at 0x000001425162AAE8>,,,,,,,,,,,,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,4,Plan a game night at your place,Stimuli/4A1.jpg,Stimuli/4A2.jpg,Stimuli/4A3.jpg,Stimuli/4B1.jpg,Stimuli/4B2.jpg,Stimuli/4B3.jpg,Stimuli/4C1.jpg,Stimuli/4C2.jpg,Stimuli/4C3.jpg,,,,,0,0,0,4,,,,,,,,276.34450430000015,None,277.3333842000002,None,283.3332700000001,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,15.11208455999622,4.012737359996208,12.69649195999591,"[-0.30092592592592593, 0.32592592592592595, -0.012962962962962963]","[-0.06666666666666667, -0.008333333333333333, -0.3675925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.009741200000462, 12.693390800000088, 15.109645500000624]",0.002031259995419532,15.111396459995376,['A1'],['B3'],['C2'],['salmon'],['yellow'],['blue'],302.4158127999999,None,8.0,2.729200800000399,302.4158127999999,None,306.28255009999975,None,2.0,5.414298400000007,310.6656260999998,None,7.0,7.064529299999776,319.1022677000001,None,7.0,7.097854499999812,<function functionImportanceA at 0x0000014246C52E18>,<function functionImportanceB at 0x000001424F3C19D8>,<function functionImportanceC at 0x000001424E9EEF28>,,,7.0,4.130573899999945,1.0,4.764190700000654,3.0,5.414298400000007,<function functiondiffB at 0x000001425162A0D0>,<function functiondiffA at 0x000001425162A1E0>,<function functiondiffC at 0x0000014200CBEBF8>,212.6684954000002,None,212.6684954000002,None,286.83982879999985,324.8154099000003,None,329.28191909999987,None,334.11511299999984,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,40,Plan to see a sports event ,Stimuli/40A1.jpg,Stimuli/40A2.jpg,Stimuli/40A3.jpg,Stimuli/40B1.jpg,Stimuli/40B2.jpg,Stimuli/40B3.jpg,Stimuli/40C1.jpg,Stimuli/40C2.jpg,Stimuli/40C3.jpg,,,,,0,1,1,40,,,,,,,,338.16492449999987,None,339.16490930000055,None,345.1648842000004,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,13.171384179999222,16.03801457999998,6.672048379999978,"[0.34444444444444444, 0.10185185185185185, 0.058333333333333334]","[0.02962962962962963, -0.4074074074074074, 0.30648148148148147]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.667148100000304, 13.166930600000342, 16.03334140000061]",0.0038521799997397466,16.037143179999475,['A3'],['B2'],['C2'],['salmon'],['yellow'],['blue'],362.9973517999997,None,10.0,3.030829100000119,362.9973517999997,None,366.14748469999995,None,0.0,4.181083899999976,370.4307190999998,None,9.0,6.248248400000193,376.5970970999997,None,-0.0,4.031656499999372,<function functionImportanceA at 0x000001425162ABF8>,<function functionImportanceB at 0x0000014200CBED08>,<function functionImportanceC at 0x0000014200CBE378>,,,0.0,4.547789199999897,2.0,6.413885899999514,7.0,4.181083899999976,<function functiondiffA at 0x0000014200CBEB70>,<function functiondiffC at 0x000001425162A158>,<function functiondiffB at 0x0000014200CBE510>,,,,,346.4808385000006,392.2299744000002,None,380.5804998000003,None,387.0136757999999,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,2,2,24,,,,,,,,396.2632966000001,None,397.26336170000013,None,403.2631626000002,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,15.883941339999183,4.284346339999502,11.984350339999764,"[-0.15092592592592594, -0.35555555555555557, -0.3]","[0.29814814814814816, -0.125, 0.05925925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.274186900000132, 11.97394759999952, 15.874037999999928]",0.00931343999945966,15.883056439999564,['A3'],['B3'],['C3'],['yellow'],['salmon'],['blue'],420.72906109999985,None,9.0,2.5970140999997966,420.72906109999985,None,427.7791808000002,None,9.0,8.231611500000326,436.0454655000003,None,9.0,4.615088700000342,423.3958183000004,None,-0.0,4.38081560000046,<function functionImportanceC at 0x0000014200CBE7B8>,<function functionImportanceA at 0x0000014200CBEAE8>,<function functionImportanceB at 0x0000014200CBED90>,,,2.0,4.714791200000036,1.0,5.564175999999861,10.0,8.231611500000326,<function functiondiffA at 0x0000014200CBE6A8>,<function functiondiffC at 0x0000014200CBEC80>,<function functiondiffB at 0x0000014200CBE488>,,,,,404.37021079999977,449.22843120000016,None,440.6454255999997,None,446.22864630000004,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,35,Plan how you want to do your grocery shopping ,Stimuli/35A1.jpg,Stimuli/35A2.jpg,Stimuli/35A3.jpg,Stimuli/35B1.jpg,Stimuli/35B2.jpg,Stimuli/35B3.jpg,Stimuli/35C1.jpg,Stimuli/35C2.jpg,Stimuli/35C3.jpg,,,,,0,3,3,35,,,,,,,,453.4615961999998,None,454.4616735999998,None,460.4615534000004,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,23.336638159999893,18.187383460000092,5.6044179599994095,"[-0.262037037037037, -0.3527777777777778, -0.3398148148148148]","[-0.28055555555555556, 0.11296296296296296, -0.1398148148148148]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.59198539999943, 18.17531019999933, 23.324843499999588]",0.011306859999422159,23.33603346000018,['A2'],['B2'],['C3'],['salmon'],['yellow'],['blue'],485.4773117000004,None,8.0,2.897072100000514,485.4773117000004,None,494.4772098000003,None,10.0,5.315049499999986,488.51070530000015,None,7.0,5.997860600000422,499.7769661000002,None,9.0,3.8981974999996964,<function functionImportanceB at 0x000001425154EEA0>,<function functionImportanceA at 0x0000014200CBEA60>,<function functionImportanceC at 0x00000142004436A8>,,,9.0,3.581517399999939,10.0,3.3815630999997666,2.0,5.315049499999986,<function functiondiffC at 0x0000014200CBE268>,<function functiondiffA at 0x000001425162A620>,<function functiondiffB at 0x000001425162A488>,,,,,461.66874480000024,513.3098737,None,509.8935177000003,None,503.67701639999996,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,25,Plan how you want to read a book in your free time ,Stimuli/25A1.jpg,Stimuli/25A2.jpg,Stimuli/25A3.jpg,Stimuli/25B1.jpg,Stimuli/25B2.jpg,Stimuli/25B3.jpg,Stimuli/25C1.jpg,Stimuli/25C2.jpg,Stimuli/25C3.jpg,,,,,0,4,4,25,,,,,,,,516.3930666000006,None,517.3931682000002,None,523.3933539999998,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,10.02433873999962,4.391796839999188,13.491662039999937,"[-0.30833333333333335, 0.47129629629629627, 0.26851851851851855]","[0.07037037037037037, -0.023148148148148147, -0.21203703703703702]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.384932900000422, 10.01783020000039, 13.484370600000148]",0.00610893999964901,13.490381539999362,['A1'],['B2'],['C3'],['blue'],['yellow'],['salmon'],538.8092281999998,None,10.0,2.3637573999994856,538.8092281999998,None,541.2426538,None,10.0,5.081111199999214,549.5257038,None,10.0,3.6146833000002516,546.6424942000003,None,8.0,3.1314462999998796,<function functionImportanceA at 0x000001425162A730>,<function functionImportanceC at 0x0000014200443510>,<function functionImportanceB at 0x0000014200443AE8>,,,-0.0,5.848126999999295,-0.0,6.180918600000041,2.0,5.081111199999214,<function functiondiffB at 0x0000014200CBE9D8>,<function functiondiffA at 0x0000014200CBE8C8>,<function functiondiffC at 0x0000014200443598>,,,,,524.8520337999998,553.1090150999999,None,558.9588524000001,None,565.2417728,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,26,Plan how to wash one round of your laundry ,Stimuli/26A1.jpg,Stimuli/26A2.jpg,Stimuli/26A3.jpg,Stimuli/26B1.jpg,Stimuli/26B2.jpg,Stimuli/26B3.jpg,Stimuli/26C1.jpg,Stimuli/26C2.jpg,Stimuli/26C3.jpg,,,,,0,5,5,26,,,,,,,,568.4415619000001,None,569.4417098000004,None,575.4416860000001,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,19.95507553999869,12.038953839998612,3.822873539998909,"[-0.30462962962962964, 0.2777777777777778, 0.37407407407407406]","[-0.11481481481481481, 0.1814814814814815, 0.03425925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.810371099999429, 12.026651399999537, 19.943035499999496]",0.011541039998519409,19.954358639998645,['A2'],['B2'],['C1'],['yellow'],['salmon'],['blue'],596.9740928000001,None,9.0,4.096825600000557,596.9740928000001,None,604.8908080000001,None,8.0,6.048399000000245,601.1409002999999,None,10.0,3.747995899999296,610.9740416000004,None,10.0,3.581839999999829,<function functionImportanceB at 0x0000014200443268>,<function functionImportanceA at 0x0000014200443730>,<function functionImportanceC at 0x00000142004431E0>,,,2.0,5.830986500000108,10.0,3.1980810000004567,0.0,6.048399000000245,<function functiondiffA at 0x000001425168F840>,<function functiondiffC at 0x000001425162A8C8>,<function functiondiffB at 0x000001425162A378>,,,,,576.546222,621.2736522000005,None,614.5405483000004,None,617.7570351000004,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,2,Plan which ingredients you want to use for cooking dinner today,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,6,6,2,,,,,,,,626.623364,None,627.6234033000001,None,633.6234986,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,18.04009141999086,9.40699111999038,13.90711131999069,"[0.12314814814814815, -0.15833333333333333, 0.11296296296296296]","[-0.3787037037037037, -0.31666666666666665, 0.4203703703703704]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.393933899999865, 13.893814899999597, 18.027240800000072]",0.012351719990874699,18.039175419990897,['A2'],['B1'],['C1'],['blue'],['salmon'],['yellow'],658.1891321000003,None,10.0,3.5465724999994563,658.1891321000003,None,662.8891426,None,3.0,7.080708200000117,672.1888559999998,None,7.0,10.698284199999762,680.2219921000005,None,9.0,6.664715300000353,<function functionImportanceA at 0x0000014200443840>,<function functionImportanceB at 0x00000142004437B8>,<function functionImportanceC at 0x0000014200443C80>,,,-0.0,3.6144360999996934,7.0,4.014740800000254,-0.0,7.080708200000117,<function functiondiffC at 0x0000014200443E18>,<function functiondiffB at 0x0000014200443F28>,<function functiondiffA at 0x0000014200443620>,,,,,639.6962009999997,692.3884438000005,None,695.4881845,None,686.4551756999999,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,36,Plan your shopping for new clothing,Stimuli/36A1.jpg,Stimuli/36A2.jpg,Stimuli/36A3.jpg,Stimuli/36B1.jpg,Stimuli/36B2.jpg,Stimuli/36B3.jpg,Stimuli/36C1.jpg,Stimuli/36C2.jpg,Stimuli/36C3.jpg,,,,,0,7,7,36,,,,,,,,698.7045843000005,None,699.704839,None,705.7047041000005,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,13.905914980000489,9.272935080000934,20.106266780000624,"[0.2898148148148148, -0.32222222222222224, -0.17685185185185184]","[0.2675925925925926, -0.1574074074074074, 0.3490740740740741]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.268376099999841, 13.901583500000015, 20.101413299999876]",0.0038092800004960736,20.105037880000964,['A2'],['B1'],['C2'],['salmon'],['yellow'],['blue'],727.4370369999997,None,10.0,3.047070700000404,727.4370369999997,None,734.0870302000003,None,10.0,2.2485376999993605,736.3871592000005,None,2.0,4.331991000000016,730.5706250000003,None,9.0,3.4810718999997334,<function functionImportanceC at 0x000001425162A6A8>,<function functionImportanceA at 0x0000014200443B70>,<function functionImportanceB at 0x0000014200CBEEA0>,,,8.0,4.3647409999994125,6.0,6.264558200000465,4.0,2.2485376999993605,<function functiondiffB at 0x00000142004430D0>,<function functiondiffC at 0x0000014200443048>,<function functiondiffA at 0x0000014200443BF8>,,,,,706.8517016000005,740.6370095000002,None,751.9864880000005,None,745.0035045000004,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,22,Plan a beach day with your friends,Stimuli/22A1.jpg,Stimuli/22A2.jpg,Stimuli/22A3.jpg,Stimuli/22B1.jpg,Stimuli/22B2.jpg,Stimuli/22B3.jpg,Stimuli/22C1.jpg,Stimuli/22C2.jpg,Stimuli/22C3.jpg,,,,,0,8,8,22,,,,,,,,757.7696195999997,None,758.7699574999997,None,764.7696728999999,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,10.669201059999978,15.219474760000594,5.136529260000316,"[-0.14074074074074075, 0.2824074074074074, 0.3398148148148148]","[-0.30462962962962964, 0.17962962962962964, -0.28888888888888886]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.133526499999789, 10.6666452999998, 15.216749600000185]",0.001960960000360501,15.218467460000284,['A3'],['B2'],['C2'],['blue'],['salmon'],['yellow'],781.6021099,None,10.0,2.647291399999631,781.6021099,None,793.7354322000001,None,1.0,4.414463699999942,784.3022695,None,9.0,5.314659700000448,789.6687649000005,None,10.0,4.06538189999992,<function functionImportanceB at 0x0000014200443950>,<function functionImportanceC at 0x0000014200CBE620>,<function functionImportanceA at 0x00000142004432F0>,,,2.0,5.431396599999971,1.0,4.231073199999628,6.0,4.414463699999942,<function functiondiffB at 0x0000014200443400>,<function functiondiffA at 0x0000014200443A60>,<function functiondiffC at 0x0000014200443D08>,,,,,765.9012733999998,798.1353589999999,None,803.5852648999999,None,807.8350535,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,34,Plan what car you want to buy,Stimuli/34A1.jpg,Stimuli/34A2.jpg,Stimuli/34A3.jpg,Stimuli/34B1.jpg,Stimuli/34B2.jpg,Stimuli/34B3.jpg,Stimuli/34C1.jpg,Stimuli/34C2.jpg,Stimuli/34C3.jpg,,,,,0,9,9,34,,,,,,,,812.0013614,None,813.0014855999998,None,819.0014950000004,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,19.67213547999654,11.639436579996072,15.756539179996253,"[-0.19814814814814816, 0.36666666666666664, -0.31574074074074077]","[0.31203703703703706, -0.2111111111111111, 0.07314814814814814]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.625172099999872, 15.741893099999288, 19.658153800000036]",0.013543779996325611,19.671664079995935,['A1'],['B1'],['C2'],['yellow'],['salmon'],['blue'],842.2173216000001,None,7.0,3.563049100000171,842.2173216000001,None,846.8568549000001,None,10.0,4.5644555999997465,851.3837900999997,None,1.0,9.498081900000216,859.9502167999999,None,8.0,4.481672199999593,<function functionImportanceA at 0x00000142004439D8>,<function functionImportanceB at 0x00000142017160D0>,<function functionImportanceC at 0x0000014201716378>,,,10.0,3.681165800000599,0.0,3.997895599999538,0.0,4.5644555999997465,<function functiondiffC at 0x0000014200443378>,<function functiondiffA at 0x0000014200443488>,<function functiondiffB at 0x0000014200443D90>,,,,,822.0918576000004,872.5997831000004,None,868.6833858999998,None,864.4001063000005,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,27,Plan what festival to visit with your friends,Stimuli/27A1.jpg,Stimuli/27A2.jpg,Stimuli/27A3.jpg,Stimuli/27B1.jpg,Stimuli/27B2.jpg,Stimuli/27B3.jpg,Stimuli/27C1.jpg,Stimuli/27C2.jpg,Stimuli/27C3.jpg,,,,,0,10,10,27,,,,,,,,875.5662861000001,None,876.5663278000002,None,882.5663390999998,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,17.18187965999914,22.44865245999972,12.115635359999033,"[0.24722222222222223, 0.4083333333333333, -0.34629629629629627]","[-0.2611111111111111, -0.037037037037037035, 0.07037037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.097905800000262, 17.164866399999482, 22.431257899999764]",0.016619559999526246,22.447634859999198,['A1'],['B2'],['C3'],['salmon'],['blue'],['yellow'],906.5988324999998,None,9.0,3.9467813000001115,906.5988324999998,None,910.6320708000003,None,10.0,4.581097000000227,919.0485582000001,None,6.0,4.864967900000011,915.1984069999999,None,8.0,3.7984953999994104,<function functionImportanceA at 0x0000014201716510>,<function functionImportanceC at 0x0000014201716488>,<function functionImportanceB at 0x0000014201716620>,,,2.0,4.397760099999687,7.0,2.8147124999995867,10.0,4.581097000000227,<function functiondiffC at 0x0000014200CBE730>,<function functiondiffB at 0x0000014200CBEF28>,<function functiondiffA at 0x0000014200443158>,,,,,883.683016,927.5484099000005,None,931.9647077999998,None,923.881789,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,38,Plan how you want to go for a run,Stimuli/38A1.jpg,Stimuli/38A2.jpg,Stimuli/38A3.jpg,Stimuli/38B1.jpg,Stimuli/38B2.jpg,Stimuli/38B3.jpg,Stimuli/38C1.jpg,Stimuli/38C2.jpg,Stimuli/38C3.jpg,,,,,0,11,11,38,,,,,,,,934.2979704999998,None,935.2979568999999,None,941.2981927000001,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,10.690961559999778,4.325105359999725,14.191815759999372,"[-0.35648148148148145, -0.008333333333333333, -0.16574074074074074]","[0.0787037037037037, 0.3509259259259259, -0.33240740740740743]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.311016399999971, 10.677011599999787, 14.177293699999609]",0.013408459999482147,14.190526759999557,['A2'],['B1'],['C3'],['yellow'],['salmon'],['blue'],957.1640103999998,None,10.0,2.363662099999601,957.1640103999998,None,959.5974839999999,None,10.0,5.297596700000213,964.8974485999997,None,9.0,3.4817103000004863,968.4972348000001,None,8.0,3.616035400000328,<function functionImportanceA at 0x00000142017168C8>,<function functionImportanceB at 0x00000142017166A8>,<function functionImportanceC at 0x0000014201716048>,,,2.0,8.396954599999845,1.0,3.631074500000068,3.0,5.297596700000213,<function functiondiffB at 0x0000014201716A60>,<function functiondiffA at 0x0000014201716B70>,<function functiondiffC at 0x00000142004438C8>,,,,,942.5025565000005,972.0137059999997,None,980.4302689000006,None,984.0967793999998,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
3,44,Plan a party at your place,Stimuli/44A1.jpg,Stimuli/44A2.jpg,Stimuli/44A3.jpg,Stimuli/44B1.jpg,Stimuli/44B2.jpg,Stimuli/44B3.jpg,Stimuli/44C1.jpg,Stimuli/44C2.jpg,Stimuli/44C3.jpg,,,,,0,12,12,44,,,,,,,,986.5131712000002,None,987.5132673999997,None,993.5132959000002,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,8.968700339998577,4.6875389399992855,13.418952939999144,"[-0.1574074074074074, 0.33425925925925926, -0.001851851851851852]","[-0.3416666666666667, 0.16944444444444445, 0.39166666666666666]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.683678000000327, 8.966711799999757, 13.416400000000067]",0.0015783399994688807,13.417967939999471,['A1'],['B3'],['C1'],['yellow'],['blue'],['salmon'],1008.5293097000003,None,10.0,2.063971199999287,1008.5293097000003,None,1014.2459194000003,None,7.0,10.281458700000258,1024.5621565000001,None,10.0,3.982093700000405,1010.6661346999999,None,8.0,3.5812896999996156,<function functionImportanceC at 0x0000014201716D08>,<function functionImportanceA at 0x0000014201716158>,<function functionImportanceB at 0x0000014201716D90>,,,7.0,3.9645913999993354,2.0,6.414150699999482,3.0,10.281458700000258,<function functiondiffA at 0x0000014200CBE840>,<function functiondiffB at 0x0000014201716C80>,<function functiondiffC at 0x0000014201716BF8>,,,,,994.6283622999999,1034.9619804000004,None,1028.5288667000004,None,1038.9450789000002,None,16,001,2022_Jul_19_1012,2leo,2021.2.3,60.00535247770309,
